geography_level,geography_name,survey_year,demographic_variable,demographic_group,pct_active,pct_fairly_active,pct_inactive,sample_size
borough,Tower Hamlets,2018-19,Disab3,Non-limiting disability,66.9,24.5,8.6,61
borough,Waltham Forest,2018-19,Disab3,Limiting disability,63.6,10.7,25.7,70
borough,Waltham Forest,2018-19,Disab3,No disability,69.5,9.6,20.9,308
borough,Waltham Forest,2018-19,Disab3,Non-limiting disability,72.0,16.4,11.6,65
borough,Wandsworth,2018-19,Disab3,Limiting disability,64.2,14.6,21.3,48
borough,Wandsworth,2018-19,Disab3,No disability,83.0,6.8,10.2,337
borough,Wandsworth,2018-19,Disab3,Non-limiting disability,78.1,8.7,13.2,89
borough,Westminster,2018-19,Disab3,Limiting disability,58.6,7.6,33.8,47
borough,Westminster,2018-19,Disab3,No disability,74.8,7.8,17.4,340
borough,Westminster,2018-19,Disab3,Non-limiting disability,61.8,13.3,24.9,84
London-wide,London-wide,2018-19,Educ6,Another type of qualification,49.7,12.5,37.7,590
London-wide,London-wide,2018-19,Educ6,Level 1 and below,48.0,8.8,43.2,240
London-wide,London-wide,2018-19,Educ6,Level 2 and equivalents,63.3,12.4,24.3,1752
London-wide,London-wide,2018-19,Educ6,Level 3 and equivalents,64.6,12.1,23.3,1676
London-wide,London-wide,2018-19,Educ6,Level 4 or above,73.8,10.9,15.3,10377
London-wide,London-wide,2018-19,Educ6,No qualifications,45.2,11.9,42.9,920
borough,Barking and Dagenham,2018-19,Educ6,Level 2 and equivalents,61.8,4.4,33.8,85
borough,Barking and Dagenham,2018-19,Educ6,Level 3 and equivalents,65.9,10.0,24.1,77
borough,Barking and Dagenham,2018-19,Educ6,Level 4 or above,46.7,13.8,39.4,204
borough,Barking and Dagenham,2018-19,Educ6,No qualifications,34.2,12.6,53.2,62
borough,Barnet,2018-19,Educ6,Level 2 and equivalents,63.6,3.9,32.5,44
borough,Barnet,2018-19,Educ6,Level 3 and equivalents,54.3,16.3,29.4,58
borough,Barnet,2018-19,Educ6,Level 4 or above,64.7,19.2,16.1,301
borough,Bexley,2018-19,Educ6,Another type of qualification,54.0,4.8,41.2,33
borough,Bexley,2018-19,Educ6,Level 2 and equivalents,60.4,11.3,28.3,109
borough,Bexley,2018-19,Educ6,Level 3 and equivalents,68.0,17.2,14.8,71
borough,Bexley,2018-19,Educ6,Level 4 or above,76.3,4.8,18.8,197
borough,Bexley,2018-19,Educ6,No qualifications,39.6,9.0,51.3,33
borough,Brent,2018-19,Educ6,Level 2 and equivalents,67.3,11.3,21.4,61
borough,Brent,2018-19,Educ6,Level 3 and equivalents,53.3,17.0,29.7,51
borough,Brent,2018-19,Educ6,Level 4 or above,66.3,12.9,20.8,312
borough,Brent,2018-19,Educ6,No qualifications,35.3,3.7,61.0,33
borough,Bromley,2018-19,Educ6,Level 2 and equivalents,72.0,11.4,16.6,62
borough,Bromley,2018-19,Educ6,Level 3 and equivalents,73.8,11.0,15.2,57
borough,Bromley,2018-19,Educ6,Level 4 or above,76.6,9.4,14.0,309
borough,Camden,2018-19,Educ6,Level 2 and equivalents,64.9,17.6,17.5,32
borough,Camden,2018-19,Educ6,Level 3 and equivalents,58.2,16.8,24.9,32
borough,Camden,2018-19,Educ6,Level 4 or above,75.0,13.0,12.1,367
borough,City of London,2018-19,Educ6,Level 4 or above,84.9,6.0,9.2,218
borough,Croydon,2018-19,Educ6,Level 2 and equivalents,65.5,15.3,19.2,76
borough,Croydon,2018-19,Educ6,Level 3 and equivalents,68.5,11.2,20.4,58
borough,Croydon,2018-19,Educ6,Level 4 or above,70.0,13.3,16.7,258
borough,Croydon,2018-19,Educ6,No qualifications,35.2,20.1,44.7,43
borough,Ealing,2018-19,Educ6,Level 2 and equivalents,50.7,15.2,34.0,60
borough,Ealing,2018-19,Educ6,Level 3 and equivalents,61.3,14.4,24.3,61
borough,Ealing,2018-19,Educ6,Level 4 or above,65.9,19.0,15.2,290
borough,Ealing,2018-19,Educ6,No qualifications,40.6,14.1,45.3,31
borough,Enfield,2018-19,Educ6,Level 2 and equivalents,67.2,14.6,18.2,64
borough,Enfield,2018-19,Educ6,Level 3 and equivalents,76.9,7.7,15.4,67
borough,Enfield,2018-19,Educ6,Level 4 or above,68.8,16.5,14.7,264
borough,Enfield,2018-19,Educ6,No qualifications,40.5,15.3,44.2,32
borough,Greenwich,2018-19,Educ6,Level 2 and equivalents,43.4,26.5,30.1,52
borough,Greenwich,2018-19,Educ6,Level 3 and equivalents,65.5,18.0,16.5,48
borough,Greenwich,2018-19,Educ6,Level 4 or above,68.8,13.4,17.8,302
borough,Greenwich,2018-19,Educ6,No qualifications,52.2,3.4,44.3,38
borough,Hackney,2018-19,Educ6,Level 2 and equivalents,64.6,8.3,27.0,39
borough,Hackney,2018-19,Educ6,Level 3 and equivalents,50.4,4.7,44.9,37
borough,Hackney,2018-19,Educ6,Level 4 or above,75.6,8.5,15.8,356
borough,Hackney,2018-19,Educ6,No qualifications,41.5,20.1,38.5,30
borough,Hammersmith and Fulham,2018-19,Educ6,Level 2 and equivalents,51.9,17.7,30.4,31
borough,Hammersmith and Fulham,2018-19,Educ6,Level 3 and equivalents,56.5,12.9,30.5,48
borough,Hammersmith and Fulham,2018-19,Educ6,Level 4 or above,81.2,8.0,10.9,369
borough,Haringey,2018-19,Educ6,Level 2 and equivalents,58.4,16.6,25.0,40
borough,Haringey,2018-19,Educ6,Level 3 and equivalents,75.8,7.4,16.9,39
borough,Haringey,2018-19,Educ6,Level 4 or above,75.1,11.8,13.1,356
borough,Harrow,2018-19,Educ6,Another type of qualification,39.4,13.9,46.7,33
borough,Harrow,2018-19,Educ6,Level 2 and equivalents,73.9,11.4,14.8,56
borough,Harrow,2018-19,Educ6,Level 3 and equivalents,51.8,13.9,34.2,54
borough,Harrow,2018-19,Educ6,Level 4 or above,72.5,12.1,15.4,276
borough,Harrow,2018-19,Educ6,No qualifications,58.4,10.5,31.0,33
borough,Havering,2018-19,Educ6,Another type of qualification,55.9,19.2,24.9,30
borough,Havering,2018-19,Educ6,Level 2 and equivalents,69.6,12.6,17.8,105
borough,Havering,2018-19,Educ6,Level 3 and equivalents,66.4,13.2,20.4,82
borough,Havering,2018-19,Educ6,Level 4 or above,71.6,11.9,16.5,217
borough,Havering,2018-19,Educ6,No qualifications,49.4,5.5,45.1,41
borough,Hillingdon,2018-19,Educ6,Level 2 and equivalents,59.1,14.6,26.4,78
borough,Hillingdon,2018-19,Educ6,Level 3 and equivalents,57.6,15.6,26.7,61
borough,Hillingdon,2018-19,Educ6,Level 4 or above,62.7,15.5,21.8,280
borough,Hillingdon,2018-19,Educ6,No qualifications,59.7,10.8,29.6,38
borough,Hounslow,2018-19,Educ6,Level 2 and equivalents,63.5,16.9,19.6,52
borough,Hounslow,2018-19,Educ6,Level 3 and equivalents,70.4,1.3,28.4,48
borough,Hounslow,2018-19,Educ6,Level 4 or above,67.8,11.4,20.8,334
borough,Hounslow,2018-19,Educ6,No qualifications,64.3,4.8,30.9,35
borough,Islington,2018-19,Educ6,Level 3 and equivalents,67.5,9.9,22.7,53
borough,Islington,2018-19,Educ6,Level 4 or above,83.2,5.6,11.1,354
borough,Kensington and Chelsea,2018-19,Educ6,Level 2 and equivalents,68.9,4.9,26.1,35
borough,Kensington and Chelsea,2018-19,Educ6,Level 3 and equivalents,85.0,10.4,4.6,37
borough,Kensington and Chelsea,2018-19,Educ6,Level 4 or above,72.7,9.3,18.0,352
borough,Kingston upon Thames,2018-19,Educ6,Level 2 and equivalents,57.8,14.5,27.8,55
borough,Kingston upon Thames,2018-19,Educ6,Level 3 and equivalents,76.5,8.8,14.6,58
borough,Kingston upon Thames,2018-19,Educ6,Level 4 or above,77.8,10.5,11.7,324
borough,Lambeth,2018-19,Educ6,Level 2 and equivalents,65.0,10.2,24.8,35
borough,Lambeth,2018-19,Educ6,Level 3 and equivalents,71.8,10.3,17.9,48
borough,Lambeth,2018-19,Educ6,Level 4 or above,78.7,7.7,13.7,380
borough,Lewisham,2018-19,Educ6,Level 2 and equivalents,65.8,7.7,26.5,45
borough,Lewisham,2018-19,Educ6,Level 3 and equivalents,62.2,9.6,28.2,58
borough,Lewisham,2018-19,Educ6,Level 4 or above,79.5,9.9,10.6,370
borough,Merton,2018-19,Educ6,Level 2 and equivalents,73.8,13.0,13.2,43
borough,Merton,2018-19,Educ6,Level 3 and equivalents,56.8,20.9,22.3,44
borough,Merton,2018-19,Educ6,Level 4 or above,72.9,11.0,16.1,370
borough,Newham,2018-19,Educ6,Level 2 and equivalents,66.1,6.1,27.8,52
borough,Newham,2018-19,Educ6,Level 3 and equivalents,56.1,14.6,29.3,61
borough,Newham,2018-19,Educ6,Level 4 or above,66.0,10.7,23.3,266
borough,Newham,2018-19,Educ6,No qualifications,40.1,18.4,41.5,44
borough,Redbridge,2018-19,Educ6,Level 2 and equivalents,62.8,17.0,20.2,73
borough,Redbridge,2018-19,Educ6,Level 3 and equivalents,57.3,18.9,23.7,54
borough,Redbridge,2018-19,Educ6,Level 4 or above,68.6,10.9,20.5,281
borough,Richmond upon Thames,2018-19,Educ6,Level 2 and equivalents,60.2,13.2,26.6,36
borough,Richmond upon Thames,2018-19,Educ6,Level 3 and equivalents,72.5,16.1,11.5,34
borough,Richmond upon Thames,2018-19,Educ6,Level 4 or above,81.0,8.5,10.5,394
borough,Southwark,2018-19,Educ6,Level 2 and equivalents,65.1,14.4,20.4,47
borough,Southwark,2018-19,Educ6,Level 3 and equivalents,71.2,1.6,27.2,44
borough,Southwark,2018-19,Educ6,Level 4 or above,76.3,6.9,16.8,359
borough,Sutton,2018-19,Educ6,Level 2 and equivalents,65.8,12.8,21.4,84
borough,Sutton,2018-19,Educ6,Level 3 and equivalents,74.5,6.8,18.8,65
borough,Sutton,2018-19,Educ6,Level 4 or above,80.6,9.8,9.7,281
borough,Sutton,2018-19,Educ6,No qualifications,49.2,11.6,39.2,47
borough,Tower Hamlets,2018-19,Educ6,Level 2 and equivalents,52.6,7.5,39.9,47
borough,Tower Hamlets,2018-19,Educ6,Level 3 and equivalents,54.2,28.5,17.2,38
borough,Tower Hamlets,2018-19,Educ6,Level 4 or above,81.1,6.7,12.3,356
borough,Waltham Forest,2018-19,Educ6,Level 2 and equivalents,61.6,16.2,22.2,63
borough,Waltham Forest,2018-19,Educ6,Level 3 and equivalents,65.0,7.7,27.3,49
borough,Waltham Forest,2018-19,Educ6,Level 4 or above,78.7,10.8,10.5,299
borough,Wandsworth,2018-19,Educ6,Level 3 and equivalents,74.8,1.8,23.5,35
borough,Wandsworth,2018-19,Educ6,Level 4 or above,83.1,7.6,9.3,398
borough,Westminster,2018-19,Educ6,Level 3 and equivalents,56.7,2.9,40.4,35
borough,Westminster,2018-19,Educ6,Level 4 or above,74.8,9.7,15.4,383
London-wide,London-wide,2018-19,Eth7,Black,61.1,11.6,27.4,983
London-wide,London-wide,2018-19,Eth7,Chinese,67.6,16.3,16.0,265
London-wide,London-wide,2018-19,Eth7,Mixed,67.7,12.5,19.8,520
London-wide,London-wide,2018-19,Eth7,Other ethnic group,61.9,14.6,23.5,443
London-wide,London-wide,2018-19,Eth7,South Asian,55.8,13.1,31.2,1962
London-wide,London-wide,2018-19,Eth7,White British,73.1,10.4,16.5,8424
London-wide,London-wide,2018-19,Eth7,White Other,70.0,10.1,19.8,2431
borough,Barking and Dagenham,2018-19,Eth7,Black,61.6,16.4,21.9,99
borough,Barking and Dagenham,2018-19,Eth7,South Asian,43.0,7.3,49.7,95
borough,Barking and Dagenham,2018-19,Eth7,White British,57.3,7.7,35.1,186
borough,Barking and Dagenham,2018-19,Eth7,White Other,41.8,8.9,49.3,67
borough,Barnet,2018-19,Eth7,South Asian,42.2,18.3,39.5,66
borough,Barnet,2018-19,Eth7,White British,66.1,15.7,18.2,229
borough,Barnet,2018-19,Eth7,White Other,61.7,13.4,24.9,87
borough,Bexley,2018-19,Eth7,South Asian,63.3,7.7,29.0,32
borough,Bexley,2018-19,Eth7,White British,64.4,10.8,24.8,359
borough,Brent,2018-19,Eth7,Black,72.4,14.5,13.1,42
borough,Brent,2018-19,Eth7,South Asian,50.8,12.6,36.5,140
borough,Brent,2018-19,Eth7,White British,65.9,11.2,22.9,142
borough,Brent,2018-19,Eth7,White Other,58.2,9.9,31.8,87
borough,Bromley,2018-19,Eth7,White British,70.8,11.4,17.8,372
borough,Bromley,2018-19,Eth7,White Other,71.2,1.4,27.4,43
borough,Camden,2018-19,Eth7,South Asian,52.2,15.4,32.4,38
borough,Camden,2018-19,Eth7,White British,78.3,12.4,9.3,235
borough,Camden,2018-19,Eth7,White Other,78.8,7.9,13.4,107
borough,City of London,2018-19,Eth7,White British,84.0,6.1,9.9,165
borough,City of London,2018-19,Eth7,White Other,85.2,5.6,9.2,34
borough,Croydon,2018-19,Eth7,Black,60.8,11.0,28.2,52
borough,Croydon,2018-19,Eth7,South Asian,63.4,11.7,24.9,53
borough,Croydon,2018-19,Eth7,White British,66.1,12.7,21.2,270
borough,Croydon,2018-19,Eth7,White Other,57.0,16.3,26.7,48
borough,Ealing,2018-19,Eth7,Black,25.6,15.4,59.1,35
borough,Ealing,2018-19,Eth7,South Asian,54.3,18.6,27.0,95
borough,Ealing,2018-19,Eth7,White British,64.6,11.2,24.2,203
borough,Ealing,2018-19,Eth7,White Other,66.6,19.1,14.3,83
borough,Enfield,2018-19,Eth7,Black,64.8,17.7,17.5,40
borough,Enfield,2018-19,Eth7,South Asian,68.8,12.3,19.0,40
borough,Enfield,2018-19,Eth7,White British,71.7,12.0,16.3,240
borough,Enfield,2018-19,Eth7,White Other,71.8,11.3,16.9,62
borough,Greenwich,2018-19,Eth7,Black,47.6,17.9,34.5,50
borough,Greenwich,2018-19,Eth7,South Asian,73.3,12.9,13.8,33
borough,Greenwich,2018-19,Eth7,White British,71.6,12.1,16.3,271
borough,Greenwich,2018-19,Eth7,White Other,68.6,10.1,21.3,61
borough,Hackney,2018-19,Eth7,Black,64.6,17.6,17.8,40
borough,Hackney,2018-19,Eth7,South Asian,33.5,14.2,52.2,39
borough,Hackney,2018-19,Eth7,White British,78.4,8.5,13.2,239
borough,Hackney,2018-19,Eth7,White Other,76.9,6.9,16.2,114
borough,Hammersmith and Fulham,2018-19,Eth7,White British,81.1,5.8,13.1,264
borough,Hammersmith and Fulham,2018-19,Eth7,White Other,77.4,12.5,10.1,114
borough,Haringey,2018-19,Eth7,Black,55.2,12.6,32.2,39
borough,Haringey,2018-19,Eth7,South Asian,61.3,13.0,25.7,31
borough,Haringey,2018-19,Eth7,White British,79.1,10.4,10.5,256
borough,Haringey,2018-19,Eth7,White Other,78.8,8.2,13.1,94
borough,Harrow,2018-19,Eth7,South Asian,63.4,12.0,24.6,169
borough,Harrow,2018-19,Eth7,White British,70.2,11.9,17.9,180
borough,Harrow,2018-19,Eth7,White Other,58.2,7.3,34.5,56
borough,Havering,2018-19,Eth7,South Asian,49.2,18.3,32.4,36
borough,Havering,2018-19,Eth7,White British,65.8,11.8,22.3,388
borough,Havering,2018-19,Eth7,White Other,53.4,15.1,31.5,31
borough,Hillingdon,2018-19,Eth7,South Asian,40.9,15.0,44.2,123
borough,Hillingdon,2018-19,Eth7,White British,68.7,16.7,14.6,257
borough,Hillingdon,2018-19,Eth7,White Other,63.7,14.8,21.6,48
borough,Hounslow,2018-19,Eth7,South Asian,63.1,7.3,29.6,147
borough,Hounslow,2018-19,Eth7,White British,63.4,12.7,23.9,215
borough,Hounslow,2018-19,Eth7,White Other,71.8,14.4,13.8,66
borough,Islington,2018-19,Eth7,Black,71.4,4.9,23.7,31
borough,Islington,2018-19,Eth7,White British,81.5,6.6,12.0,250
borough,Islington,2018-19,Eth7,White Other,61.0,18.3,20.7,101
borough,Kensington and Chelsea,2018-19,Eth7,White British,74.8,7.5,17.7,231
borough,Kensington and Chelsea,2018-19,Eth7,White Other,74.2,9.8,16.0,118
borough,Kingston upon Thames,2018-19,Eth7,South Asian,43.5,31.9,24.6,33
borough,Kingston upon Thames,2018-19,Eth7,White British,77.6,8.6,13.8,338
borough,Kingston upon Thames,2018-19,Eth7,White Other,73.9,4.6,21.5,70
borough,Lambeth,2018-19,Eth7,Black,53.2,13.6,33.2,55
borough,Lambeth,2018-19,Eth7,White British,81.1,5.5,13.5,266
borough,Lambeth,2018-19,Eth7,White Other,70.7,6.3,23.0,86
borough,Lewisham,2018-19,Eth7,Black,66.5,15.2,18.3,51
borough,Lewisham,2018-19,Eth7,White British,75.5,10.0,14.5,287
borough,Lewisham,2018-19,Eth7,White Other,84.7,10.8,4.4,75
borough,Merton,2018-19,Eth7,South Asian,68.2,7.3,24.5,51
borough,Merton,2018-19,Eth7,White British,75.7,8.5,15.8,278
borough,Merton,2018-19,Eth7,White Other,65.4,11.7,22.9,79
borough,Newham,2018-19,Eth7,Black,65.7,2.9,31.5,64
borough,Newham,2018-19,Eth7,South Asian,46.7,17.1,36.2,146
borough,Newham,2018-19,Eth7,White British,69.6,9.0,21.4,125
borough,Newham,2018-19,Eth7,White Other,81.7,5.9,12.5,63
borough,Redbridge,2018-19,Eth7,Black,44.6,18.2,37.2,31
borough,Redbridge,2018-19,Eth7,South Asian,57.4,13.0,29.6,138
borough,Redbridge,2018-19,Eth7,White British,70.2,12.3,17.5,203
borough,Redbridge,2018-19,Eth7,White Other,49.2,12.0,38.8,45
borough,Richmond upon Thames,2018-19,Eth7,White British,77.9,9.2,12.9,377
borough,Richmond upon Thames,2018-19,Eth7,White Other,68.7,9.2,22.1,60
borough,Southwark,2018-19,Eth7,Black,53.4,5.0,41.6,49
borough,Southwark,2018-19,Eth7,White British,76.2,10.7,13.1,256
borough,Southwark,2018-19,Eth7,White Other,72.9,4.2,23.0,95
borough,Sutton,2018-19,Eth7,South Asian,82.3,6.7,10.9,42
borough,Sutton,2018-19,Eth7,White British,70.4,10.0,19.6,355
borough,Sutton,2018-19,Eth7,White Other,84.7,4.3,11.0,51
borough,Tower Hamlets,2018-19,Eth7,South Asian,48.1,14.8,37.2,126
borough,Tower Hamlets,2018-19,Eth7,White British,83.7,10.3,6.0,183
borough,Tower Hamlets,2018-19,Eth7,White Other,84.7,4.3,11.1,96
borough,Waltham Forest,2018-19,Eth7,Black,70.7,3.7,25.6,31
borough,Waltham Forest,2018-19,Eth7,South Asian,63.3,9.3,27.4,48
borough,Waltham Forest,2018-19,Eth7,White British,77.2,11.9,10.9,260
borough,Waltham Forest,2018-19,Eth7,White Other,71.1,11.1,17.8,58
borough,Wandsworth,2018-19,Eth7,White British,83.9,7.5,8.7,306
borough,Wandsworth,2018-19,Eth7,White Other,77.0,9.5,13.5,92
borough,Westminster,2018-19,Eth7,South Asian,65.0,14.6,20.4,47
borough,Westminster,2018-19,Eth7,White British,73.2,6.5,20.3,238
borough,Westminster,2018-19,Eth7,White Other,67.5,12.4,20.2,112
London-wide,London-wide,2018-19,Gend3,Female,64.4,12.4,23.2,9071
London-wide,London-wide,2018-19,Gend3,Male,69.4,10.3,20.3,6994
London-wide,London-wide,2018-19,Gend3,Other,44.7,18.7,36.6,50
borough,Barking and Dagenham,2018-19,Gend3,Female,47.7,13.1,39.2,292
borough,Barking and Dagenham,2018-19,Gend3,Male,52.9,7.1,40.0,201
borough,Barnet,2018-19,Gend3,Female,57.5,18.1,24.4,258
borough,Barnet,2018-19,Gend3,Male,64.4,12.3,23.4,208
borough,Bexley,2018-19,Gend3,Female,62.7,13.3,24.0,297
borough,Bexley,2018-19,Gend3,Male,66.0,7.2,26.8,189
borough,Brent,2018-19,Gend3,Female,56.6,15.1,28.3,271
borough,Brent,2018-19,Gend3,Male,58.6,9.1,32.3,228
borough,Bromley,2018-19,Gend3,Female,65.6,10.6,23.8,271
borough,Bromley,2018-19,Gend3,Male,76.1,9.0,15.0,216
borough,Camden,2018-19,Gend3,Female,66.6,12.3,21.1,281
borough,Camden,2018-19,Gend3,Male,73.0,15.3,11.7,208
borough,City of London,2018-19,Gend3,Female,78.2,7.8,13.9,132
borough,City of London,2018-19,Gend3,Male,86.5,4.7,8.8,127
borough,Croydon,2018-19,Gend3,Female,63.5,14.6,21.9,290
borough,Croydon,2018-19,Gend3,Male,62.3,12.8,24.9,191
borough,Ealing,2018-19,Gend3,Female,56.7,15.2,28.2,271
borough,Ealing,2018-19,Gend3,Male,61.9,15.7,22.4,216
borough,Enfield,2018-19,Gend3,Female,64.8,13.9,21.3,296
borough,Enfield,2018-19,Gend3,Male,73.3,11.2,15.4,193
borough,Greenwich,2018-19,Gend3,Female,60.3,15.5,24.2,274
borough,Greenwich,2018-19,Gend3,Male,66.7,12.7,20.6,210
borough,Hackney,2018-19,Gend3,Female,69.0,8.9,22.1,297
borough,Hackney,2018-19,Gend3,Male,65.8,11.7,22.5,198
borough,Hammersmith and Fulham,2018-19,Gend3,Female,69.8,9.5,20.7,298
borough,Hammersmith and Fulham,2018-19,Gend3,Male,77.5,7.6,14.9,204
borough,Haringey,2018-19,Gend3,Female,65.6,13.3,21.1,284
borough,Haringey,2018-19,Gend3,Male,73.4,8.2,18.4,207
borough,Harrow,2018-19,Gend3,Female,56.4,12.9,30.8,248
borough,Harrow,2018-19,Gend3,Male,69.6,11.6,18.8,234
borough,Havering,2018-19,Gend3,Female,65.8,14.1,20.1,299
borough,Havering,2018-19,Gend3,Male,64.0,9.2,26.9,207
borough,Hillingdon,2018-19,Gend3,Female,56.0,18.6,25.5,267
borough,Hillingdon,2018-19,Gend3,Male,62.7,13.0,24.3,236
borough,Hounslow,2018-19,Gend3,Female,62.5,12.3,25.2,273
borough,Hounslow,2018-19,Gend3,Male,65.8,11.3,22.9,247
borough,Islington,2018-19,Gend3,Female,71.6,9.6,18.9,279
borough,Islington,2018-19,Gend3,Male,79.1,6.3,14.5,207
borough,Kensington and Chelsea,2018-19,Gend3,Female,67.7,9.9,22.3,267
borough,Kensington and Chelsea,2018-19,Gend3,Male,71.2,9.4,19.4,212
borough,Kingston upon Thames,2018-19,Gend3,Female,69.4,14.0,16.6,271
borough,Kingston upon Thames,2018-19,Gend3,Male,73.0,12.2,14.8,230
borough,Lambeth,2018-19,Gend3,Female,68.4,10.9,20.8,287
borough,Lambeth,2018-19,Gend3,Male,78.8,5.9,15.3,211
borough,Lewisham,2018-19,Gend3,Female,68.9,9.6,21.5,289
borough,Lewisham,2018-19,Gend3,Male,77.0,9.9,13.1,221
borough,Merton,2018-19,Gend3,Female,67.4,14.7,17.9,290
borough,Merton,2018-19,Gend3,Male,71.0,9.1,19.9,215
borough,Newham,2018-19,Gend3,Female,58.2,12.8,29.0,268
borough,Newham,2018-19,Gend3,Male,59.6,10.9,29.6,208
borough,Redbridge,2018-19,Gend3,Female,55.2,13.6,31.2,288
borough,Redbridge,2018-19,Gend3,Male,68.0,15.3,16.7,197
borough,Richmond upon Thames,2018-19,Gend3,Female,70.0,9.8,20.1,269
borough,Richmond upon Thames,2018-19,Gend3,Male,79.3,9.3,11.3,236
borough,Southwark,2018-19,Gend3,Female,71.6,5.4,23.0,291
borough,Southwark,2018-19,Gend3,Male,68.5,9.3,22.2,208
borough,Sutton,2018-19,Gend3,Female,67.3,15.1,17.6,289
borough,Sutton,2018-19,Gend3,Male,74.8,7.6,17.6,243
borough,Tower Hamlets,2018-19,Gend3,Female,64.9,10.5,24.6,270
borough,Tower Hamlets,2018-19,Gend3,Male,69.9,10.2,19.9,234
borough,Waltham Forest,2018-19,Gend3,Female,67.4,12.5,20.1,278
borough,Waltham Forest,2018-19,Gend3,Male,71.9,7.8,20.2,193
borough,Wandsworth,2018-19,Gend3,Female,79.9,8.5,11.6,292
borough,Wandsworth,2018-19,Gend3,Male,79.1,7.1,13.8,202
borough,Westminster,2018-19,Gend3,Female,68.3,7.1,24.6,244
borough,Westminster,2018-19,Gend3,Male,73.1,9.6,17.3,257
London-wide,London-wide,2018-19,IMD10,IMD decile 1,57.5,10.9,31.6,1880
London-wide,London-wide,2018-19,IMD10,IMD decile 10,71.1,12.1,16.8,561
London-wide,London-wide,2018-19,IMD10,IMD decile 2,64.1,10.9,24.9,3220
London-wide,London-wide,2018-19,IMD10,IMD decile 3,67.3,11.4,21.3,2341
London-wide,London-wide,2018-19,IMD10,IMD decile 4,71.2,10.6,18.2,1810
London-wide,London-wide,2018-19,IMD10,IMD decile 5,67.3,13.4,19.3,1532
London-wide,London-wide,2018-19,IMD10,IMD decile 6,67.9,12.5,19.7,1437
London-wide,London-wide,2018-19,IMD10,IMD decile 7,71.3,10.5,18.1,1197
London-wide,London-wide,2018-19,IMD10,IMD decile 8,73.0,10.2,16.8,1031
London-wide,London-wide,2018-19,IMD10,IMD decile 9,71.1,12.6,16.3,1139
borough,Barking and Dagenham,2018-19,IMD10,IMD decile 1,46.3,11.8,41.8,129
borough,Barking and Dagenham,2018-19,IMD10,IMD decile 2,51.5,10.9,37.6,259
borough,Barking and Dagenham,2018-19,IMD10,IMD decile 3,50.9,6.0,43.1,77
borough,Barnet,2018-19,IMD10,IMD decile 2,59.7,13.9,26.4,62
borough,Barnet,2018-19,IMD10,IMD decile 3,50.5,12.9,36.6,41
borough,Barnet,2018-19,IMD10,IMD decile 4,69.4,7.0,23.6,69
borough,Barnet,2018-19,IMD10,IMD decile 5,43.8,29.1,27.2,55
borough,Barnet,2018-19,IMD10,IMD decile 6,61.9,20.8,17.2,71
borough,Barnet,2018-19,IMD10,IMD decile 7,72.6,1.9,25.5,83
borough,Barnet,2018-19,IMD10,IMD decile 8,45.2,26.9,27.8,44
borough,Bexley,2018-19,IMD10,IMD decile 10,54.0,22.0,24.0,32
borough,Bexley,2018-19,IMD10,IMD decile 2,45.1,14.3,40.6,66
borough,Bexley,2018-19,IMD10,IMD decile 3,61.6,4.5,34.0,40
borough,Bexley,2018-19,IMD10,IMD decile 4,75.0,8.9,16.1,43
borough,Bexley,2018-19,IMD10,IMD decile 6,63.4,7.7,28.8,73
borough,Bexley,2018-19,IMD10,IMD decile 7,61.8,13.1,25.1,55
borough,Bexley,2018-19,IMD10,IMD decile 8,62.1,13.5,24.4,61
borough,Bexley,2018-19,IMD10,IMD decile 9,76.3,7.4,16.2,88
borough,Brent,2018-19,IMD10,IMD decile 1,66.2,15.4,18.4,50
borough,Brent,2018-19,IMD10,IMD decile 2,47.5,13.2,39.3,109
borough,Brent,2018-19,IMD10,IMD decile 3,69.9,9.5,20.6,110
borough,Brent,2018-19,IMD10,IMD decile 4,57.3,11.5,31.2,126
borough,Brent,2018-19,IMD10,IMD decile 5,44.6,17.1,38.3,57
borough,Brent,2018-19,IMD10,IMD decile 6,63.7,4.7,31.6,35
borough,Bromley,2018-19,IMD10,IMD decile 10,75.7,5.8,18.6,90
borough,Bromley,2018-19,IMD10,IMD decile 3,73.7,5.6,20.7,48
borough,Bromley,2018-19,IMD10,IMD decile 6,56.4,4.4,39.2,78
borough,Bromley,2018-19,IMD10,IMD decile 7,64.7,16.6,18.7,43
borough,Bromley,2018-19,IMD10,IMD decile 8,86.8,5.5,7.7,64
borough,Bromley,2018-19,IMD10,IMD decile 9,79.0,8.8,12.2,78
borough,Camden,2018-19,IMD10,IMD decile 1,60.6,8.1,31.3,61
borough,Camden,2018-19,IMD10,IMD decile 2,77.2,8.3,14.4,130
borough,Camden,2018-19,IMD10,IMD decile 3,55.8,22.6,21.6,59
borough,Camden,2018-19,IMD10,IMD decile 4,72.8,12.8,14.4,70
borough,Camden,2018-19,IMD10,IMD decile 5,83.0,9.7,7.2,54
borough,Camden,2018-19,IMD10,IMD decile 6,69.9,24.6,5.5,37
borough,Camden,2018-19,IMD10,IMD decile 8,63.5,19.6,16.9,49
borough,City of London,2018-19,IMD10,IMD decile 4,74.0,4.9,21.0,57
borough,City of London,2018-19,IMD10,IMD decile 5,93.2,0.0,6.8,31
