Respondent_Serial,Region_name,CSP_name,wt_gross,GEND3,SCHYR_5_2,eth6,Disab_All_POP,IMD_QUINTILE,IMDDECILE,urbanrural2,mins_modplus_everywhere_Week_ALL,mins_modplus_inschool_Week_ALL,mins_modplus_outschool_Week_ALL,Week_60plus_MP_ALL_GR4,DAYSNUMMPWK_everywhere,Days_60plus_MP_ALL,WellB_Happy,WellB_Lifesat,SchTrav_bcd_ACTIVE,Daily_mile,gender_label,year_band,ethnicity_label,meets_guideline
20419,7,43,36.1322182694647,2.0,5,1.0,2.0,5,9,1,820,120,700,1,3,7,10.0,10.0,2,,Girl,Yr5-6,White British,1.0
20427,7,43,25.1497743890485,2.0,4,2.0,2.0,5,9,1,1345,585,760,2,6,5,8.0,8.0,1,,Girl,Yr3-4,White Other,1.0
20428,7,43,77.7008648733044,1.0,5,1.0,1.0,5,9,1,420,35,385,2,4,3,7.0,6.0,2,,Boy,Yr5-6,White British,1.0
20441,7,43,70.3873604607141,,5,,,5,9,1,510,85,425,2,7,3,,,1,,,Yr5-6,,1.0
20472,7,43,63.7622461209498,2.0,5,2.0,4.0,5,9,1,635,360,275,2,7,3,6.0,3.0,1,,Girl,Yr5-6,White Other,1.0
20537,7,43,21.5944442494903,1.0,4,2.0,2.0,5,9,1,535,90,445,2,4,4,6.0,9.0,1,,Boy,Yr3-4,White Other,1.0
20580,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,90,60,30,4,2,0,8.0,5.0,2,,Girl,Yr3-4,White British,0.0
20582,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,495,265,230,2,7,6,8.0,6.0,1,,Girl,Yr3-4,White British,1.0
20612,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,885,305,580,1,7,7,7.0,6.0,1,,Girl,Yr3-4,White British,1.0
20630,7,43,23.3044084661501,,4,,,5,9,1,180,30,150,4,1,2,,,2,,,Yr3-4,,0.0
20632,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,560,120,440,2,5,4,9.0,8.0,1,,Girl,Yr3-4,White British,1.0
20641,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,730,180,550,2,6,5,8.0,5.0,3,,Girl,Yr3-4,White British,1.0
20652,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,1185,240,945,1,7,7,5.0,7.0,1,,Girl,Yr5-6,White British,1.0
20660,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,0,0,0,4,0,0,5.0,7.0,2,,Girl,Yr5-6,White British,0.0
20661,7,43,25.1497743890485,2.0,4,1.0,3.0,5,9,1,180,90,90,4,2,2,8.0,3.0,2,,Girl,Yr3-4,White British,0.0
20668,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,55,30,25,4,1,0,10.0,9.0,2,,Girl,Yr5-6,White British,0.0
20670,7,43,70.3873604607141,,5,,,5,9,1,255,30,225,3,4,1,,,1,,,Yr5-6,,0.0
20671,7,43,63.7622461209498,2.0,5,1.0,3.0,5,9,1,155,30,125,4,3,2,4.0,7.0,3,,Girl,Yr5-6,White British,0.0
20677,7,43,77.7008648733044,1.0,5,1.0,1.0,5,9,1,530,120,410,2,6,5,4.0,4.0,3,,Boy,Yr5-6,White British,1.0
20726,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,335,90,245,3,3,3,7.0,5.0,1,,Girl,Yr5-6,White British,0.0
20727,7,43,36.1322182694647,2.0,5,1.0,2.0,5,9,1,95,60,35,4,0,0,8.0,9.0,2,,Girl,Yr5-6,White British,0.0
20776,7,43,23.3044084661501,,4,,,5,9,1,105,105,0,4,2,1,,,2,,,Yr3-4,,0.0
20793,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,1420,575,845,1,7,7,8.0,8.0,3,,Girl,Yr3-4,White British,1.0
20795,7,43,36.1322182694647,2.0,5,2.0,3.0,5,9,1,0,0,0,4,4,0,7.0,5.0,1,,Girl,Yr5-6,White Other,0.0
20805,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,160,60,100,4,5,0,3.0,1.0,1,,Girl,Yr5-6,White British,0.0
20807,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,1915,540,1375,1,7,7,10.0,10.0,1,,Boy,Yr5-6,White British,1.0
20810,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,0,0,0,4,1,0,6.0,4.0,1,,Girl,Yr5-6,White British,0.0
20902,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,1205,420,785,2,6,4,9.0,10.0,1,,Girl,Yr3-4,White British,1.0
20911,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,25,0,25,4,4,0,9.0,9.0,1,,Girl,Yr3-4,White British,0.0
20916,7,43,77.7008648733044,1.0,5,1.0,1.0,5,9,1,575,60,515,2,5,5,5.0,4.0,3,,Boy,Yr5-6,White British,1.0
21017,7,43,63.7622461209498,2.0,5,1.0,2.0,5,9,1,715,180,535,2,6,6,8.0,8.0,1,,Girl,Yr5-6,White British,1.0
21067,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,15,5,10,4,1,0,7.0,8.0,1,,Girl,Yr5-6,White British,0.0
21203,7,43,77.7008648733044,1.0,5,3.0,1.0,5,9,1,210,150,60,3,4,0,5.0,6.0,2,,Boy,Yr5-6,Mixed,0.0
21319,7,43,23.3044084661501,,4,,,5,9,1,815,30,785,2,7,6,,,3,,,Yr3-4,,1.0
21347,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,70,60,10,4,1,0,8.0,10.0,3,,Girl,Yr5-6,White British,0.0
21348,7,43,77.7008648733044,1.0,5,1.0,3.0,5,9,1,825,150,675,1,7,7,10.0,6.0,1,,Boy,Yr5-6,White British,1.0
21463,7,43,44.4345071759761,1.0,5,1.0,3.0,5,9,1,565,95,470,2,2,2,6.0,6.0,2,,Boy,Yr5-6,White British,1.0
21468,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,570,120,450,2,6,5,3.0,3.0,1,,Girl,Yr5-6,White British,1.0
21473,7,43,63.7622461209498,2.0,5,1.0,2.0,5,9,1,310,210,100,3,5,3,10.0,7.0,1,,Girl,Yr5-6,White British,0.0
21497,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,435,175,260,2,3,3,5.0,4.0,1,,Boy,Yr3-4,White British,1.0
21498,7,43,23.3044084661501,3.0,4,1.0,3.0,5,9,1,835,35,800,1,7,7,3.0,3.0,1,,Other,Yr3-4,White British,1.0
21499,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,345,0,345,3,2,3,7.0,6.0,1,,Boy,Yr5-6,White British,0.0
21502,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,825,270,555,2,6,6,7.0,9.0,1,,Girl,Yr3-4,White British,1.0
21511,7,43,21.5944442494903,1.0,4,7.0,1.0,5,9,1,0,0,0,4,5,0,5.0,3.0,1,,Boy,Yr3-4,,0.0
21520,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,635,195,440,2,7,5,7.0,8.0,1,,Girl,Yr3-4,White British,1.0
21535,7,43,25.1497743890485,2.0,4,5.0,2.0,5,9,1,0,0,0,4,2,0,4.0,4.0,2,,Girl,Yr3-4,Black,0.0
21540,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,315,0,315,3,2,2,5.0,8.0,2,,Girl,Yr3-4,White British,0.0
21551,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,2315,985,1330,1,7,7,9.0,5.0,1,,Girl,Yr3-4,White British,1.0
21558,7,43,25.1497743890485,2.0,4,1.0,3.0,5,9,1,40,30,10,4,2,0,5.0,4.0,3,,Girl,Yr3-4,White British,0.0
21559,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,895,0,895,1,7,7,8.0,7.0,2,,Girl,Yr3-4,White British,1.0
21566,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,60,30,30,4,1,1,10.0,8.0,2,,Girl,Yr5-6,White British,0.0
21577,7,43,23.3044084661501,4.0,4,1.0,1.0,5,9,1,1770,705,1065,1,7,7,0.0,2.0,3,,,Yr3-4,White British,1.0
21584,7,43,77.7008648733044,1.0,5,1.0,2.0,5,9,1,130,60,70,4,2,1,8.0,5.0,1,,Boy,Yr5-6,White British,0.0
21585,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,130,30,100,4,1,1,10.0,9.0,1,,Boy,Yr5-6,White British,0.0
21592,7,43,25.1497743890485,2.0,4,5.0,2.0,5,9,1,825,490,335,2,7,5,9.0,8.0,1,,Girl,Yr3-4,Black,1.0
21600,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,470,300,170,2,5,5,5.0,4.0,1,,Girl,Yr3-4,White British,1.0
21614,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,525,220,305,2,6,5,7.0,8.0,1,,Girl,Yr5-6,White British,1.0
21620,7,43,25.1497743890485,2.0,4,7.0,1.0,5,9,1,0,0,0,4,0,0,10.0,0.0,1,,Girl,Yr3-4,,0.0
21627,7,43,23.3044084661501,,4,,,5,9,1,70,60,10,4,1,0,,,1,,,Yr3-4,,0.0
21639,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,90,30,60,4,6,0,5.0,6.0,1,,Girl,Yr5-6,White British,0.0
21640,7,43,25.1497743890485,2.0,4,3.0,3.0,5,9,1,0,0,0,4,0,0,6.0,5.0,2,,Girl,Yr3-4,Mixed,0.0
21641,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,975,480,495,2,6,6,8.0,7.0,1,,Girl,Yr3-4,White British,1.0
21643,7,43,36.1322182694647,2.0,5,1.0,4.0,5,9,1,95,35,60,4,1,1,5.0,6.0,1,,Girl,Yr5-6,White British,0.0
21645,7,43,77.7008648733044,1.0,5,1.0,2.0,5,9,1,1895,340,1555,2,6,6,10.0,10.0,3,,Boy,Yr5-6,White British,1.0
21652,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,0,0,0,4,3,0,9.0,10.0,1,,Boy,Yr5-6,White British,0.0
21655,7,43,36.1322182694647,2.0,5,2.0,2.0,5,9,1,480,60,420,2,5,3,5.0,5.0,1,,Girl,Yr5-6,White Other,1.0
21660,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,360,0,360,3,1,5,10.0,10.0,3,,Boy,Yr3-4,White British,0.0
21665,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,0,0,0,4,0,0,6.0,8.0,3,,Boy,Yr3-4,White British,0.0
21671,7,43,70.3873604607141,4.0,5,1.0,3.0,5,9,1,65,0,65,4,1,1,6.0,6.0,1,,,Yr5-6,White British,0.0
21673,7,43,36.1322182694647,2.0,5,1.0,3.0,5,9,1,0,0,0,4,0,0,9.0,7.0,1,,Girl,Yr5-6,White British,0.0
21674,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,0,0,0,4,2,0,10.0,6.0,2,,Girl,Yr3-4,White British,0.0
21678,7,43,63.7622461209498,2.0,5,2.0,3.0,5,9,1,100,0,100,4,0,0,4.0,4.0,1,,Girl,Yr5-6,White Other,0.0
21679,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,1260,150,1110,2,6,6,1.0,6.0,1,,Girl,Yr5-6,White British,1.0
21681,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,1715,150,1565,1,7,7,6.0,3.0,1,,Girl,Yr3-4,White British,1.0
21685,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,810,300,510,2,6,6,5.0,6.0,1,,Girl,Yr5-6,White British,1.0
21686,7,43,77.7008648733044,1.0,5,5.0,4.0,5,9,1,-96,-96,-96,1,7,7,5.0,5.0,1,,Boy,Yr5-6,Black,0.0
21702,7,43,77.7008648733044,1.0,5,2.0,2.0,5,9,1,140,90,50,4,4,0,9.0,6.0,1,,Boy,Yr5-6,White Other,0.0
21712,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,335,210,125,3,2,1,0.0,5.0,2,,Girl,Yr3-4,White British,0.0
21718,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,50,30,20,4,4,0,8.0,5.0,1,,Girl,Yr3-4,White British,0.0
21991,7,43,25.1497743890485,2.0,4,6.0,3.0,5,9,1,495,125,370,2,7,4,3.0,2.0,1,,Girl,Yr3-4,Other,1.0
22076,7,43,44.4345071759761,1.0,5,1.0,1.0,5,9,1,215,40,175,3,2,1,0.0,5.0,1,,Boy,Yr5-6,White British,0.0
22154,7,43,25.1497743890485,2.0,4,4.0,2.0,5,9,1,190,95,95,4,2,0,9.0,10.0,1,,Girl,Yr3-4,Asian,0.0
22175,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,0,0,0,4,7,0,10.0,10.0,1,,Girl,Yr3-4,White British,0.0
22188,7,43,63.7622461209498,2.0,5,1.0,2.0,5,9,1,525,110,415,2,7,4,7.0,9.0,2,,Girl,Yr5-6,White British,1.0
22195,7,43,44.4345071759761,1.0,5,1.0,1.0,5,9,1,0,0,0,4,0,0,7.0,7.0,1,,Boy,Yr5-6,White British,0.0
22204,7,43,36.1322182694647,2.0,5,4.0,2.0,5,9,1,660,450,210,2,6,5,6.0,8.0,2,,Girl,Yr5-6,Asian,1.0
22210,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,295,210,85,3,1,2,9.0,7.0,1,,Girl,Yr3-4,White British,0.0
22245,7,43,23.3044084661501,4.0,4,1.0,1.0,5,9,1,45,0,45,4,1,0,10.0,10.0,3,,,Yr3-4,White British,0.0
22332,7,43,44.4345071759761,1.0,5,1.0,3.0,5,9,1,85,35,50,4,3,0,8.0,9.0,2,,Boy,Yr5-6,White British,0.0
22527,7,43,70.3873604607141,,5,,,5,9,1,175,65,110,4,6,1,6.0,4.0,1,,,Yr5-6,,0.0
22530,7,43,70.3873604607141,,5,,,5,9,1,250,150,100,3,5,0,6.0,5.0,1,,,Yr5-6,,0.0
22558,7,43,63.7622461209498,2.0,5,1.0,1.0,5,9,1,130,30,100,4,6,0,4.0,4.0,2,,Girl,Yr5-6,White British,0.0
22565,7,43,36.1322182694647,2.0,5,1.0,2.0,5,9,1,230,150,80,3,5,0,0.0,0.0,1,,Girl,Yr5-6,White British,0.0
22573,7,43,40.0689080845,3.0,5,1.0,3.0,5,9,1,430,270,160,2,5,5,5.0,7.0,1,,Other,Yr5-6,White British,1.0
22577,7,43,36.1322182694647,2.0,5,1.0,3.0,5,9,1,500,180,320,2,6,5,7.0,4.0,1,,Girl,Yr5-6,White British,1.0
22578,7,43,40.0689080845,,5,,,5,9,1,90,60,30,4,2,0,1.0,0.0,1,,,Yr5-6,,0.0
22581,7,43,40.0689080845,3.0,5,4.0,1.0,5,9,1,560,180,380,2,6,5,2.0,1.0,1,,Other,Yr5-6,Asian,1.0
22621,7,43,36.1322182694647,2.0,5,4.0,2.0,5,9,1,160,60,100,4,2,1,10.0,5.0,1,,Girl,Yr5-6,Asian,0.0
22695,7,43,25.1497743890485,2.0,4,7.0,4.0,5,9,1,1410,765,645,1,7,7,6.0,0.0,2,,Girl,Yr3-4,,1.0
22963,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,615,300,315,2,6,5,2.0,1.0,1,,Girl,Yr3-4,White British,1.0
22967,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,1635,275,1360,1,7,7,7.0,6.0,2,,Boy,Yr5-6,White British,1.0
22975,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,0,0,0,4,2,0,6.0,6.0,1,,Girl,Yr3-4,White British,0.0
23034,7,43,23.3044084661501,,4,,,5,9,1,100,70,30,4,7,0,,,1,,,Yr3-4,,0.0
23212,7,43,63.7622461209498,2.0,5,1.0,2.0,5,9,1,250,150,100,3,5,0,6.0,5.0,1,,Girl,Yr5-6,White British,0.0
23337,7,43,25.1497743890485,2.0,4,1.0,3.0,5,9,1,150,0,150,4,1,0,2.0,0.0,2,,Girl,Yr3-4,White British,0.0
23357,7,43,77.7008648733044,1.0,5,1.0,2.0,5,9,1,905,235,670,1,7,7,7.0,8.0,1,,Boy,Yr5-6,White British,1.0
23571,7,43,23.3044084661501,,4,,,5,9,1,250,150,100,3,5,2,,,2,,,Yr3-4,,0.0
23897,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,0,0,0,4,0,0,8.0,8.0,1,,Boy,Yr3-4,White British,0.0
23913,7,43,40.0689080845,,5,,,5,9,1,210,30,180,3,3,3,,,1,,,Yr5-6,,0.0
23963,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,1650,435,1215,1,7,7,6.0,6.0,1,,Boy,Yr3-4,White British,1.0
23968,7,43,21.5944442494903,1.0,4,1.0,3.0,5,9,1,880,240,640,1,6,7,7.0,9.0,1,,Boy,Yr3-4,White British,1.0
24015,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,300,105,195,3,4,2,8.0,8.0,1,,Boy,Yr5-6,White British,0.0
24214,7,43,77.7008648733044,1.0,5,1.0,3.0,5,9,1,240,100,140,3,5,1,7.0,8.0,1,,Boy,Yr5-6,White British,0.0
24221,7,43,25.1497743890485,2.0,4,4.0,2.0,5,9,1,855,440,415,1,7,7,6.0,8.0,1,,Girl,Yr3-4,Asian,1.0
24261,7,43,77.7008648733044,1.0,5,1.0,2.0,5,9,1,180,95,85,4,2,2,8.0,9.0,1,,Boy,Yr5-6,White British,0.0
24350,7,43,63.7622461209498,2.0,5,6.0,2.0,5,9,1,465,270,195,2,5,4,4.0,2.0,2,,Girl,Yr5-6,Other,1.0
24467,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,0,0,0,4,0,0,9.0,6.0,2,,Boy,Yr3-4,White British,0.0
24800,7,43,77.7008648733044,1.0,5,1.0,2.0,5,9,1,570,150,420,1,5,7,6.0,7.0,1,,Boy,Yr5-6,White British,1.0
25083,7,43,44.4345071759761,1.0,5,2.0,2.0,5,9,1,580,180,400,2,6,6,10.0,10.0,1,,Boy,Yr5-6,White Other,1.0
25111,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,340,35,305,3,5,3,6.0,6.0,1,,Boy,Yr5-6,White British,0.0
25169,7,43,25.1497743890485,2.0,4,1.0,3.0,5,9,1,0,0,0,4,0,0,6.0,7.0,2,,Girl,Yr3-4,White British,0.0
25441,7,43,63.7622461209498,2.0,5,1.0,3.0,5,9,1,160,90,70,4,6,0,5.0,5.0,1,,Girl,Yr5-6,White British,0.0
25588,7,43,40.0689080845,,5,,,5,9,1,550,505,45,2,5,5,8.0,9.0,1,,,Yr5-6,,1.0
25959,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,0,0,0,4,0,0,10.0,10.0,1,,Boy,Yr5-6,White British,0.0
26028,7,43,77.7008648733044,1.0,5,1.0,1.0,5,9,1,170,60,110,4,5,1,9.0,8.0,1,,Boy,Yr5-6,White British,0.0
26058,7,43,70.3873604607141,,5,,,5,9,1,1100,210,890,1,7,7,,,1,,,Yr5-6,,1.0
26123,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,1720,800,920,1,7,7,8.0,8.0,3,,Boy,Yr3-4,White British,1.0
26185,7,43,40.0689080845,,5,,,5,9,1,920,270,650,1,6,7,,,1,,,Yr5-6,,1.0
26244,7,43,21.5944442494903,1.0,4,1.0,3.0,5,9,1,915,170,745,1,7,7,10.0,7.0,1,,Boy,Yr3-4,White British,1.0
26263,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,345,210,135,3,6,3,10.0,10.0,3,,Girl,Yr3-4,White British,0.0
26593,7,43,70.3873604607141,,5,,,5,9,1,500,130,370,2,5,2,,,1,,,Yr5-6,,1.0
26731,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,40,30,10,4,1,0,7.0,8.0,2,,Boy,Yr3-4,White British,0.0
27151,7,43,70.3873604607141,,5,,,5,9,1,5,5,0,4,1,0,,,2,,,Yr5-6,,0.0
27228,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,215,30,185,3,2,0,1.0,2.0,2,,Boy,Yr3-4,White British,0.0
27522,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,670,235,435,2,7,5,7.0,8.0,1,,Boy,Yr3-4,White British,1.0
27523,7,43,77.7008648733044,1.0,5,1.0,1.0,5,9,1,1075,280,795,1,7,7,9.0,8.0,1,,Boy,Yr5-6,White British,1.0
27535,7,43,25.1497743890485,2.0,4,3.0,2.0,5,9,1,290,180,110,3,5,1,10.0,10.0,1,,Girl,Yr3-4,Mixed,0.0
27591,7,43,23.3044084661501,,4,,,5,9,1,565,115,450,2,5,5,5.0,9.0,2,,,Yr3-4,,1.0
27630,7,43,40.0689080845,,5,,,5,9,1,0,0,0,4,3,0,,,1,,,Yr5-6,,0.0
27632,7,43,36.1322182694647,2.0,5,1.0,4.0,5,9,1,590,300,290,2,6,5,0.0,0.0,1,,Girl,Yr5-6,White British,1.0
27635,7,43,36.1322182694647,2.0,5,1.0,4.0,5,9,1,150,30,120,4,0,2,10.0,9.0,2,,Girl,Yr5-6,White British,0.0
27860,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,690,250,440,2,3,3,9.0,10.0,1,,Boy,Yr5-6,White British,1.0
27947,7,43,36.1322182694647,2.0,5,1.0,1.0,5,9,1,225,90,135,3,1,1,5.0,4.0,2,,Girl,Yr5-6,White British,0.0
28490,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,50,30,20,4,1,0,10.0,10.0,2,,Girl,Yr3-4,White British,0.0
28618,7,43,70.3873604607141,,5,,,5,9,1,1060,580,480,2,3,3,10.0,8.0,1,,,Yr5-6,,1.0
28688,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,1655,220,1435,1,7,7,4.0,5.0,1,,Girl,Yr3-4,White British,1.0
28758,7,43,23.3044084661501,,4,,,5,9,1,475,215,260,2,5,4,,,1,,,Yr3-4,,1.0
28762,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,235,35,200,3,4,1,7.0,5.0,1,,Boy,Yr3-4,White British,0.0
28781,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,820,245,575,1,7,7,9.0,10.0,1,,Girl,Yr3-4,White British,1.0
28809,7,43,36.1322182694647,2.0,5,1.0,2.0,5,9,1,1410,510,900,2,6,6,8.0,7.0,1,,Girl,Yr5-6,White British,1.0
28891,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,700,700,0,2,5,5,10.0,10.0,2,,Boy,Yr3-4,White British,1.0
28899,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,1180,235,945,1,7,7,10.0,9.0,2,,Boy,Yr3-4,White British,1.0
29615,7,43,21.5944442494903,1.0,4,,,5,9,1,830,625,205,2,7,5,10.0,10.0,2,,Boy,Yr3-4,,1.0
29761,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,590,260,330,2,7,4,8.0,8.0,1,,Boy,Yr3-4,White British,1.0
29950,7,43,63.7622461209498,2.0,5,1.0,3.0,5,9,1,230,30,200,3,4,1,6.0,7.0,1,,Girl,Yr5-6,White British,0.0
29975,7,43,63.7622461209498,2.0,5,1.0,2.0,5,9,1,355,150,205,3,5,2,7.0,7.0,1,,Girl,Yr5-6,White British,0.0
29980,7,43,23.3044084661501,,4,,,5,9,1,605,285,320,2,5,4,5.0,6.0,1,,,Yr3-4,,1.0
29997,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,1830,775,1055,1,7,7,10.0,10.0,1,,Boy,Yr3-4,White British,1.0
30016,7,43,63.7622461209498,2.0,5,1.0,2.0,5,9,1,300,180,120,3,5,2,5.0,5.0,1,,Girl,Yr5-6,White British,0.0
30022,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,600,310,290,2,2,2,9.0,8.0,1,,Girl,Yr3-4,White British,1.0
30073,7,43,25.1497743890485,2.0,4,7.0,3.0,5,9,1,680,120,560,2,5,5,7.0,6.0,1,,Girl,Yr3-4,,1.0
30099,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,230,120,110,3,2,2,3.0,4.0,1,,Girl,Yr3-4,White British,0.0
30116,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,345,150,195,3,5,4,6.0,8.0,1,,Girl,Yr3-4,White British,0.0
30152,7,43,70.3873604607141,,5,,,5,9,1,1125,1075,50,2,5,5,,,2,,,Yr5-6,,1.0
30175,7,43,36.1322182694647,2.0,5,1.0,2.0,5,9,1,175,60,115,4,1,2,4.0,5.0,2,,Girl,Yr5-6,White British,0.0
30184,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,0,0,0,4,0,0,6.0,10.0,2,,Boy,Yr3-4,White British,0.0
30199,7,43,40.0689080845,4.0,5,7.0,3.0,5,9,1,475,175,300,2,5,5,5.0,7.0,1,,,Yr5-6,,1.0
30318,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,85,35,50,4,2,0,8.0,8.0,2,,Girl,Yr3-4,White British,0.0
30323,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,490,330,160,2,6,6,8.0,10.0,1,,Boy,Yr5-6,White British,1.0
30445,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,250,90,160,3,2,2,6.0,8.0,2,,Boy,Yr5-6,White British,0.0
30492,7,43,23.3044084661501,,4,,,5,9,1,1115,415,700,2,5,5,,,1,,,Yr3-4,,1.0
30496,7,43,23.3044084661501,4.0,4,6.0,4.0,5,9,1,680,240,440,1,6,7,10.0,6.0,1,,,Yr3-4,Other,1.0
30497,7,43,77.7008648733044,1.0,5,1.0,3.0,5,9,1,590,205,385,2,5,2,7.0,8.0,1,,Boy,Yr5-6,White British,1.0
31386,7,43,40.0689080845,,5,,,5,9,1,55,30,25,4,0,0,,,2,,,Yr5-6,,0.0
31506,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,660,220,440,2,5,5,5.0,5.0,1,,Girl,Yr3-4,White British,1.0
31535,7,43,77.7008648733044,1.0,5,1.0,2.0,5,9,1,30,0,30,4,5,0,6.0,5.0,1,,Boy,Yr5-6,White British,0.0
31546,7,43,82.859119720534,4.0,5,7.0,4.0,5,9,1,1030,390,640,1,5,7,5.0,0.0,1,,,Yr5-6,,1.0
31553,7,43,25.1497743890485,2.0,4,1.0,2.0,5,9,1,500,245,255,2,7,4,8.0,8.0,1,,Girl,Yr3-4,White British,1.0
31569,7,43,77.7008648733044,1.0,5,3.0,1.0,5,9,1,560,150,410,2,6,6,6.0,3.0,2,,Boy,Yr5-6,Mixed,1.0
31571,7,43,44.4345071759761,1.0,5,1.0,2.0,5,9,1,265,75,190,3,3,2,5.0,4.0,1,,Boy,Yr5-6,White British,0.0
31576,7,43,21.5944442494903,1.0,4,1.0,1.0,5,9,1,1010,265,745,1,7,7,9.0,9.0,1,,Boy,Yr3-4,White British,1.0
31584,7,43,63.7622461209498,2.0,5,1.0,3.0,5,9,1,530,180,350,2,5,5,6.0,4.0,1,,Girl,Yr5-6,White British,1.0
31621,7,43,25.1497743890485,2.0,4,1.0,3.0,5,9,1,655,250,405,2,7,5,7.0,8.0,1,,Girl,Yr3-4,White British,1.0
31630,7,43,21.5944442494903,1.0,4,1.0,2.0,5,9,1,885,500,385,1,7,7,7.0,9.0,1,,Boy,Yr3-4,White British,1.0
31631,7,43,25.1497743890485,2.0,4,1.0,3.0,5,9,1,915,420,495,2,7,6,3.0,3.0,1,,Girl,Yr3-4,White British,1.0
31644,7,43,25.1497743890485,2.0,4,1.0,1.0,5,9,1,110,60,50,4,1,1,8.0,8.0,2,,Girl,Yr3-4,White British,0.0
31649,7,43,23.3044084661501,,4,,,5,9,1,1795,570,1225,1,7,7,,,1,,,Yr3-4,,1.0
