venue_name,activity,LAD24NM,provider,n_occurrences,lat,lon
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 12:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 13:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 14:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 15:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 16:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 17:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 19:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Lane Swim Slow Wed 20:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Fri 08:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Fri 09:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Fri 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Fri 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Fri 15:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Fri 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Mon 08:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Mon 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Mon 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Mon 17:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Thu 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Thu 08:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Thu 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Thu 14:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Thu 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Thu 17:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Tue 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Tue 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Tue 14:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Tue 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Wed 08:30,Westminster,Everyone Active,3,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Wed 09:30,Westminster,Everyone Active,3,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Wed 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Wed 18:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,P T Taster Wed 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,PT Launch Taste Mon 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,PT Taster Session,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 06:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 07:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 08:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 11:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 12:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 13:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 14:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 17:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 18:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 19:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Fri 20:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 11:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 14:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sat 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 11:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 14:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Sun 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 06:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 07:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 08:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 11:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 12:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 13:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 14:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 17:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 18:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 19:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Thu 20:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 06:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 07:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 08:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 11:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 12:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 13:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 14:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 17:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 18:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 19:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Parent & Junior Tue 20:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Personal Training,Westminster,Everyone Active,6,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Pilates Thu 13:10,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Pilates Thu 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Pilates Tue 13:15,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Pt Taster Session,Westminster,Everyone Active,6,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Male Only Mon 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Male Only Mon 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Male Only Thu 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Male Only Thu 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Male Only Thu 20:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Fri 07:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Fri 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Fri 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Fri 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Fri 14:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 07:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Mon 20:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 11:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sat 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 11:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 14:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Sun 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 07:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 11:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 14:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Thu 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 09:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 10:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 11:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Tue 20:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 09:00,Westminster,Everyone Active,3,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 10:00,Westminster,Everyone Active,3,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 15:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 16:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 17:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Session Wed 20:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Women Only Fri 18:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Women Only Fri 19:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Women Only Fri 20:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Women Only Wed 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Spa Women Only Wed 13:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Swimming Lessons,Westminster,Everyone Active,5,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Vir R P M Fri 08:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Vir R P M Mon 13:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Vir R P M Thu 12:00,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Women Only Med Fri 20:00,Westminster,Everyone Active,6,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Yoga Mon 13:05,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Marshall Street Leisure Centre and Spa,Yoga Sat 09:30,Westminster,Everyone Active,2,51.5136070072842,-0.137963811639338
Paddington Recreation Ground,Adult Tennis Thu 10:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,African Dance Thu 11:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Atheletics 11-15yrs,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Athletics 11-15 Thur 1700,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Athletics 11-15 Wed 1800,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,B Conditioning Mon 18:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,B Conditioning Sat 11:30,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,B Conditioning Wed 18:45,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Badminton,Westminster,Everyone Active,1,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Basketball,Westminster,Everyone Active,4,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Blue Tennis Sat 0900,Westminster,Everyone Active,1,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Bootcamp Fri 07:30,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Bowls,Westminster,Everyone Active,1,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Circuits Sat 10:30,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Cricket nets,Westminster,Everyone Active,1,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Dance Fitness Sun 10:30,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Football,Westminster,Everyone Active,8,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Football 5-7yrs Sun 1000,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Forever Fit Fri 10:30,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Forever Fit Mon 10:30,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Forever Fit Wed 10:30,Westminster,Everyone Active,3,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Green Tennis Sat 1100,Westminster,Everyone Active,1,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Group Cycle Mon 18:45,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Group Cycle Thu 18:45,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Group Cycle Wed 19:45,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Fri 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Fri 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Mon 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Mon 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Thu 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Thu 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Tue 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Tue 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Wed 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 11-13 Yrs Wed 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Fri 14:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Fri 15:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Fri 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Fri 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Mon 15:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Mon 16:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Mon 17:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Sat 09:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Sat 10:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Sat 11:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Sat 12:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
Paddington Recreation Ground,Gym 14-15 Yrs Sat 13:00,Westminster,Everyone Active,2,51.5305595521022,-0.190916284918785
