survey_year,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress
2021-22,Croydon,IMD10,Third least deprived decile,57.7,8.0,34.3,53,132.4,False
2021-22,Croydon,IMD10,Third most deprived decile,65.3,16.9,17.8,76,178.0,False
2021-22,Ealing,IMD10,Fifth least deprived decile,52.9,23.2,23.9,74,152.3,False
2021-22,Ealing,IMD10,Fifth most deprived decile,68.9,8.5,22.5,58,105.4,False
2021-22,Ealing,IMD10,Fourth least deprived decile,78.6,7.9,13.4,47,99.9,False
2021-22,Ealing,IMD10,Fourth most deprived decile,63.7,8.3,28.1,91,218.2,False
2021-22,Ealing,IMD10,Least deprived decile,65.5,0.0,34.5,5,7.8,True
2021-22,Ealing,IMD10,Most deprived decile,100.0,0.0,0.0,6,22.2,True
2021-22,Ealing,IMD10,Second least deprived decile,68.2,13.9,17.9,45,92.0,False
2021-22,Ealing,IMD10,Second most deprived decile,69.1,3.2,27.8,66,143.9,False
2021-22,Ealing,IMD10,Third least deprived decile,71.5,20.0,8.5,34,59.4,False
2021-22,Ealing,IMD10,Third most deprived decile,66.4,14.5,19.0,59,139.2,False
2021-22,Enfield,IMD10,Fifth least deprived decile,71.4,2.1,26.5,59,114.2,False
2021-22,Enfield,IMD10,Fifth most deprived decile,68.6,5.5,25.9,39,64.6,False
2021-22,Enfield,IMD10,Fourth least deprived decile,59.4,13.5,27.1,52,94.0,False
2021-22,Enfield,IMD10,Fourth most deprived decile,48.9,14.3,36.8,50,101.5,False
2021-22,Enfield,IMD10,Least deprived decile,100.0,0.0,0.0,3,4.6,True
2021-22,Enfield,IMD10,Most deprived decile,85.1,10.4,4.5,9,15.6,True
2021-22,Enfield,IMD10,Second least deprived decile,76.1,3.0,20.8,38,56.3,False
2021-22,Enfield,IMD10,Second most deprived decile,53.0,10.1,36.9,101,243.8,False
2021-22,Enfield,IMD10,Third least deprived decile,66.1,10.6,23.2,70,126.5,False
2021-22,Enfield,IMD10,Third most deprived decile,62.0,9.8,28.2,85,177.8,False
2021-22,Greenwich,IMD10,Fifth least deprived decile,71.7,14.5,13.8,74,141.0,False
2021-22,Greenwich,IMD10,Fifth most deprived decile,69.6,11.8,18.6,62,116.7,False
2021-22,Greenwich,IMD10,Fourth least deprived decile,83.8,11.0,5.2,60,92.2,False
2021-22,Greenwich,IMD10,Fourth most deprived decile,47.6,15.9,36.4,72,136.2,False
2021-22,Greenwich,IMD10,Most deprived decile,100.0,0.0,0.0,1,1.8,True
2021-22,Greenwich,IMD10,Second least deprived decile,49.9,44.7,5.4,11,16.5,True
2021-22,Greenwich,IMD10,Second most deprived decile,64.9,12.4,22.7,75,133.3,False
2021-22,Greenwich,IMD10,Third least deprived decile,65.2,8.5,26.3,40,65.3,False
2021-22,Greenwich,IMD10,Third most deprived decile,43.0,7.1,49.8,101,163.3,False
2021-22,Hackney,IMD10,Fifth least deprived decile,69.2,10.8,20.0,16,27.0,True
2021-22,Hackney,IMD10,Fifth most deprived decile,86.1,7.5,6.4,36,61.9,False
2021-22,Hackney,IMD10,Fourth most deprived decile,83.8,5.0,11.2,67,114.4,False
2021-22,Hackney,IMD10,Most deprived decile,68.0,13.9,18.1,85,139.0,False
2021-22,Hackney,IMD10,Second most deprived decile,65.0,8.7,26.2,156,262.3,False
2021-22,Hackney,IMD10,Third most deprived decile,69.4,11.1,19.5,153,268.7,False
2021-22,Hammersmith and Fulham,IMD10,Fifth least deprived decile,85.4,7.1,7.5,67,66.1,False
2021-22,Hammersmith and Fulham,IMD10,Fifth most deprived decile,72.4,11.5,16.1,74,68.9,False
2021-22,Hammersmith and Fulham,IMD10,Fourth least deprived decile,84.4,5.4,10.3,65,86.0,False
2021-22,Hammersmith and Fulham,IMD10,Fourth most deprived decile,67.5,6.3,26.2,98,115.5,False
2021-22,Hammersmith and Fulham,IMD10,Most deprived decile,54.9,0.0,45.1,4,5.8,True
2021-22,Hammersmith and Fulham,IMD10,Second least deprived decile,72.2,23.6,4.3,21,21.4,True
2021-22,Hammersmith and Fulham,IMD10,Second most deprived decile,64.8,0.6,34.6,78,98.1,False
2021-22,Hammersmith and Fulham,IMD10,Third least deprived decile,81.1,9.4,9.4,53,54.2,False
2021-22,Hammersmith and Fulham,IMD10,Third most deprived decile,70.6,8.6,20.8,73,70.5,False
2021-22,Haringey,IMD10,Fifth least deprived decile,63.6,14.2,22.2,64,104.4,False
2021-22,Haringey,IMD10,Fifth most deprived decile,65.9,9.8,24.3,43,64.2,False
2021-22,Haringey,IMD10,Fourth least deprived decile,76.5,23.5,0.0,25,45.3,True
2021-22,Haringey,IMD10,Fourth most deprived decile,75.2,6.6,18.1,65,96.1,False
2021-22,Haringey,IMD10,Most deprived decile,62.3,6.6,31.1,41,84.4,False
2021-22,Haringey,IMD10,Second least deprived decile,73.0,16.0,11.0,26,50.6,True
2021-22,Haringey,IMD10,Second most deprived decile,72.3,13.1,14.6,89,163.1,False
2021-22,Haringey,IMD10,Third least deprived decile,72.6,5.4,22.0,42,65.7,False
2021-22,Haringey,IMD10,Third most deprived decile,59.0,13.8,27.1,95,140.4,False
2021-22,Harrow,IMD10,Fifth least deprived decile,67.5,4.9,27.5,97,144.2,False
2021-22,Harrow,IMD10,Fifth most deprived decile,48.6,16.0,35.4,87,140.6,False
2021-22,Harrow,IMD10,Fourth least deprived decile,68.6,10.6,20.8,99,148.7,False
2021-22,Harrow,IMD10,Fourth most deprived decile,49.9,12.2,37.9,34,39.9,False
2021-22,Harrow,IMD10,Least deprived decile,90.2,5.3,4.4,36,48.2,False
2021-22,Harrow,IMD10,Second least deprived decile,66.3,13.1,20.6,61,97.1,False
2021-22,Harrow,IMD10,Second most deprived decile,75.7,0.0,24.3,6,13.0,True
2021-22,Harrow,IMD10,Third least deprived decile,55.1,3.3,41.6,73,120.2,False
2021-22,Harrow,IMD10,Third most deprived decile,58.7,13.1,28.2,25,33.1,True
2021-22,Havering,IMD10,Fifth least deprived decile,59.9,17.0,23.1,64,81.7,False
2021-22,Havering,IMD10,Fifth most deprived decile,51.4,6.7,41.9,85,129.1,False
2021-22,Havering,IMD10,Fourth least deprived decile,61.7,14.9,23.4,54,92.6,False
2021-22,Havering,IMD10,Fourth most deprived decile,44.0,8.6,47.4,35,69.8,False
2021-22,Havering,IMD10,Least deprived decile,59.3,14.1,26.6,39,58.1,False
2021-22,Havering,IMD10,Most deprived decile,100.0,0.0,0.0,2,1.7,True
2021-22,Havering,IMD10,Second least deprived decile,76.7,6.4,16.9,102,168.6,False
2021-22,Havering,IMD10,Second most deprived decile,65.5,1.8,32.7,27,46.2,True
2021-22,Havering,IMD10,Third least deprived decile,65.1,16.7,18.1,60,85.6,False
2021-22,Havering,IMD10,Third most deprived decile,62.5,12.7,24.9,47,75.5,False
2021-22,Hillingdon,IMD10,Fifth least deprived decile,51.2,8.9,39.9,49,82.7,False
2021-22,Hillingdon,IMD10,Fifth most deprived decile,73.0,4.8,22.2,65,127.8,False
2021-22,Hillingdon,IMD10,Fourth least deprived decile,56.5,10.1,33.5,44,75.6,False
2021-22,Hillingdon,IMD10,Fourth most deprived decile,65.5,9.8,24.7,78,154.8,False
2021-22,Hillingdon,IMD10,Least deprived decile,80.9,0.0,19.1,23,48.3,True
2021-22,Hillingdon,IMD10,Second least deprived decile,70.7,10.5,18.8,67,120.9,False
2021-22,Hillingdon,IMD10,Second most deprived decile,34.7,0.0,65.3,9,17.6,True
2021-22,Hillingdon,IMD10,Third least deprived decile,75.8,8.4,15.8,71,142.6,False
2021-22,Hillingdon,IMD10,Third most deprived decile,53.0,12.0,35.0,79,162.5,False
2021-22,Hounslow,IMD10,Fifth least deprived decile,59.0,10.2,30.9,84,117.9,False
2021-22,Hounslow,IMD10,Fifth most deprived decile,64.2,8.1,27.7,124,202.4,False
2021-22,Hounslow,IMD10,Fourth least deprived decile,72.3,10.9,16.8,57,72.9,False
2021-22,Hounslow,IMD10,Fourth most deprived decile,56.8,5.9,37.3,99,187.4,False
2021-22,Hounslow,IMD10,Least deprived decile,100.0,0.0,0.0,1,0.5,True
2021-22,Hounslow,IMD10,Second least deprived decile,19.4,32.8,47.8,3,2.9,True
2021-22,Hounslow,IMD10,Second most deprived decile,72.8,8.9,18.3,27,40.0,True
2021-22,Hounslow,IMD10,Third least deprived decile,81.9,7.2,10.9,25,37.5,True
2021-22,Hounslow,IMD10,Third most deprived decile,50.9,4.6,44.6,76,149.9,False
2021-22,Islington,IMD10,Fifth least deprived decile,85.9,6.6,7.5,46,66.4,False
2021-22,Islington,IMD10,Fifth most deprived decile,71.4,10.2,18.4,49,75.8,False
2021-22,Islington,IMD10,Fourth least deprived decile,75.1,20.3,4.6,28,44.7,True
2021-22,Islington,IMD10,Fourth most deprived decile,64.3,3.8,31.9,118,190.2,False
2021-22,Islington,IMD10,Most deprived decile,65.8,19.1,15.2,29,55.5,True
2021-22,Islington,IMD10,Second most deprived decile,61.2,16.7,22.1,72,105.2,False
2021-22,Islington,IMD10,Third least deprived decile,84.5,15.5,0.0,6,6.8,True
2021-22,Islington,IMD10,Third most deprived decile,77.0,11.8,11.2,167,262.1,False
2021-22,Kensington and Chelsea,IMD10,Fifth least deprived decile,69.9,11.3,18.9,65,56.0,False
2021-22,Kensington and Chelsea,IMD10,Fifth most deprived decile,67.6,17.1,15.3,66,64.8,False
2021-22,Kensington and Chelsea,IMD10,Fourth least deprived decile,71.8,11.5,16.8,49,51.0,False
2021-22,Kensington and Chelsea,IMD10,Fourth most deprived decile,61.0,14.6,24.5,61,59.5,False
2021-22,Kensington and Chelsea,IMD10,Most deprived decile,58.1,4.7,37.2,47,56.8,False
2021-22,Kensington and Chelsea,IMD10,Second least deprived decile,61.8,7.4,30.8,24,28.3,True
2021-22,Kensington and Chelsea,IMD10,Second most deprived decile,53.9,17.7,28.4,83,88.3,False
2021-22,Kensington and Chelsea,IMD10,Third least deprived decile,72.3,10.1,17.6,81,67.0,False
2021-22,Kensington and Chelsea,IMD10,Third most deprived decile,55.8,17.6,26.6,36,36.7,False
2021-22,Kingston upon Thames,IMD10,Fifth least deprived decile,69.1,16.4,14.5,66,76.7,False
2021-22,Kingston upon Thames,IMD10,Fifth most deprived decile,54.0,13.6,32.4,33,36.4,False
2021-22,Kingston upon Thames,IMD10,Fourth least deprived decile,66.4,14.6,19.1,79,94.4,False
2021-22,Kingston upon Thames,IMD10,Fourth most deprived decile,100.0,0.0,0.0,1,1.9,True
2021-22,Kingston upon Thames,IMD10,Least deprived decile,82.6,8.8,8.7,71,87.6,False
2021-22,Kingston upon Thames,IMD10,Second least deprived decile,83.2,8.3,8.4,132,151.1,False
2021-22,Kingston upon Thames,IMD10,Second most deprived decile,0.0,0.0,100.0,1,0.4,True
2021-22,Kingston upon Thames,IMD10,Third least deprived decile,73.9,8.7,17.4,101,103.4,False
2021-22,Kingston upon Thames,IMD10,Third most deprived decile,67.4,15.4,17.2,7,10.9,True
2021-22,Lambeth,IMD10,Fifth least deprived decile,80.6,3.2,16.2,64,148.7,False
2021-22,Lambeth,IMD10,Fifth most deprived decile,63.3,10.9,25.9,90,169.9,False
2021-22,Lambeth,IMD10,Fourth least deprived decile,65.3,3.3,31.4,18,35.9,True
2021-22,Lambeth,IMD10,Fourth most deprived decile,69.2,10.2,20.6,110,221.7,False
2021-22,Lambeth,IMD10,Second least deprived decile,66.2,33.8,0.0,6,9.0,True
2021-22,Lambeth,IMD10,Second most deprived decile,72.5,6.8,20.7,98,213.4,False
2021-22,Lambeth,IMD10,Third least deprived decile,83.5,6.5,10.0,12,29.8,True
2021-22,Lambeth,IMD10,Third most deprived decile,62.0,13.2,24.8,103,199.6,False
2021-22,Lewisham,IMD10,Fifth least deprived decile,88.4,2.9,8.7,62,102.3,False
2021-22,Lewisham,IMD10,Fifth most deprived decile,80.9,9.9,9.2,79,160.3,False
2021-22,Lewisham,IMD10,Fourth least deprived decile,79.5,12.7,7.8,30,59.0,False
2021-22,Lewisham,IMD10,Fourth most deprived decile,66.9,13.5,19.6,90,146.1,False
2021-22,Lewisham,IMD10,Most deprived decile,68.0,13.9,18.1,19,44.2,True
2021-22,Lewisham,IMD10,Second most deprived decile,60.0,21.6,18.3,94,182.2,False
2021-22,Lewisham,IMD10,Third least deprived decile,94.7,0.0,5.3,12,17.7,True
2021-22,Lewisham,IMD10,Third most deprived decile,67.3,5.9,26.8,131,224.2,False
2021-22,Merton,IMD10,Fifth least deprived decile,68.9,9.9,21.2,68,105.0,False
2021-22,Merton,IMD10,Fifth most deprived decile,65.5,9.2,25.2,19,19.0,True
2021-22,Merton,IMD10,Fourth least deprived decile,53.5,7.7,38.8,71,94.7,False
2021-22,Merton,IMD10,Fourth most deprived decile,68.3,6.0,25.7,44,48.9,False
2021-22,Merton,IMD10,Least deprived decile,74.8,4.8,20.3,130,145.6,False
2021-22,Merton,IMD10,Second least deprived decile,81.2,5.8,12.9,72,78.9,False
2021-22,Merton,IMD10,Second most deprived decile,0.0,100.0,0.0,1,1.1,True
2021-22,Merton,IMD10,Third least deprived decile,73.4,11.5,15.1,64,74.7,False
2021-22,Merton,IMD10,Third most deprived decile,32.6,17.6,49.8,28,57.6,True
2021-22,Newham,IMD10,Fifth most deprived decile,62.1,12.5,25.4,44,63.5,False
2021-22,Newham,IMD10,Fourth most deprived decile,68.0,11.8,20.1,108,209.7,False
2021-22,Newham,IMD10,Most deprived decile,55.3,5.5,39.3,8,15.1,True
2021-22,Newham,IMD10,Second most deprived decile,64.1,7.4,28.5,111,232.3,False
2021-22,Newham,IMD10,Third most deprived decile,61.0,11.6,27.4,230,535.5,False
2021-22,Redbridge,IMD10,Fifth least deprived decile,63.3,13.3,23.4,108,225.0,False
2021-22,Redbridge,IMD10,Fifth most deprived decile,57.0,14.3,28.7,76,162.8,False
2021-22,Redbridge,IMD10,Fourth least deprived decile,71.0,8.8,20.2,64,107.4,False
2021-22,Redbridge,IMD10,Fourth most deprived decile,57.2,11.1,31.7,55,108.3,False
2021-22,Redbridge,IMD10,Least deprived decile,73.9,0.0,26.1,23,38.4,True
2021-22,Redbridge,IMD10,Second least deprived decile,65.0,14.9,20.1,40,58.7,False
2021-22,Redbridge,IMD10,Second most deprived decile,49.3,16.6,34.1,18,31.1,True
2021-22,Redbridge,IMD10,Third least deprived decile,65.0,10.3,24.7,78,127.5,False
2021-22,Redbridge,IMD10,Third most deprived decile,70.6,6.6,22.8,36,65.1,False
2021-22,Richmond upon Thames,IMD10,Fifth least deprived decile,76.7,5.3,18.0,22,22.9,True
2021-22,Richmond upon Thames,IMD10,Fifth most deprived decile,68.1,9.4,22.5,41,52.0,False
2021-22,Richmond upon Thames,IMD10,Fourth least deprived decile,74.9,10.5,14.6,39,56.5,False
2021-22,Richmond upon Thames,IMD10,Fourth most deprived decile,62.7,20.2,17.2,5,3.7,True
2021-22,Richmond upon Thames,IMD10,Least deprived decile,69.4,9.4,21.2,150,193.8,False
2021-22,Richmond upon Thames,IMD10,Second least deprived decile,81.5,8.3,10.3,165,214.6,False
2021-22,Richmond upon Thames,IMD10,Second most deprived decile,100.0,0.0,0.0,2,1.1,True
2021-22,Richmond upon Thames,IMD10,Third least deprived decile,65.7,3.8,30.5,47,63.3,False
2021-22,Richmond upon Thames,IMD10,Third most deprived decile,74.8,12.6,12.6,6,4.3,True
2021-22,Southwark,IMD10,Fifth least deprived decile,77.1,11.3,11.6,67,113.8,False
2021-22,Southwark,IMD10,Fifth most deprived decile,79.7,5.9,14.4,52,95.6,False
2021-22,Southwark,IMD10,Fourth least deprived decile,90.9,2.7,6.4,29,38.9,True
2021-22,Southwark,IMD10,Fourth most deprived decile,65.5,3.6,30.9,70,132.5,False
2021-22,Southwark,IMD10,Least deprived decile,55.9,0.0,44.1,4,9.9,True
2021-22,Southwark,IMD10,Most deprived decile,60.1,28.9,11.0,18,34.6,True
2021-22,Southwark,IMD10,Second least deprived decile,92.8,2.6,4.6,8,18.3,True
2021-22,Southwark,IMD10,Second most deprived decile,56.3,10.4,33.3,92,205.8,False
2021-22,Southwark,IMD10,Third least deprived decile,71.5,15.5,13.0,41,65.2,False
2021-22,Southwark,IMD10,Third most deprived decile,62.0,11.4,26.6,140,286.4,False
2021-22,Sutton,IMD10,Fifth least deprived decile,56.1,7.8,36.1,36,33.4,False
2021-22,Sutton,IMD10,Fifth most deprived decile,62.2,1.5,36.2,25,26.1,True
2021-22,Sutton,IMD10,Fourth least deprived decile,68.7,10.4,21.0,101,119.6,False
2021-22,Sutton,IMD10,Fourth most deprived decile,69.0,10.1,20.9,26,23.2,True
2021-22,Sutton,IMD10,Least deprived decile,72.9,10.5,16.6,105,130.3,False
2021-22,Sutton,IMD10,Most deprived decile,100.0,0.0,0.0,3,3.2,True
2021-22,Sutton,IMD10,Second least deprived decile,56.9,13.1,30.0,70,84.1,False
2021-22,Sutton,IMD10,Second most deprived decile,45.3,9.7,45.0,21,30.6,True
2021-22,Sutton,IMD10,Third least deprived decile,53.6,10.5,35.9,100,133.1,False
2021-22,Sutton,IMD10,Third most deprived decile,64.2,12.0,23.8,34,41.8,False
2021-22,Tower Hamlets,IMD10,Fifth least deprived decile,64.2,10.0,25.8,40,82.1,False
2021-22,Tower Hamlets,IMD10,Fifth most deprived decile,68.8,15.7,15.5,60,99.1,False
2021-22,Tower Hamlets,IMD10,Fourth least deprived decile,70.2,6.6,23.2,36,56.9,False
2021-22,Tower Hamlets,IMD10,Fourth most deprived decile,76.3,8.2,15.6,101,181.1,False
2021-22,Tower Hamlets,IMD10,Most deprived decile,24.0,10.3,65.7,7,16.3,True
2021-22,Tower Hamlets,IMD10,Second least deprived decile,73.7,16.1,10.1,9,10.5,True
2021-22,Tower Hamlets,IMD10,Second most deprived decile,66.0,12.9,21.1,120,258.9,False
2021-22,Tower Hamlets,IMD10,Third least deprived decile,64.0,26.3,9.8,17,21.1,True
2021-22,Tower Hamlets,IMD10,Third most deprived decile,64.7,11.6,23.7,150,297.6,False
2021-22,Waltham Forest,IMD10,Fifth least deprived decile,76.6,7.1,16.3,85,136.5,False
2021-22,Waltham Forest,IMD10,Fifth most deprived decile,69.8,15.1,15.1,82,125.6,False
2021-22,Waltham Forest,IMD10,Fourth least deprived decile,60.8,11.2,28.1,28,52.8,True
2021-22,Waltham Forest,IMD10,Fourth most deprived decile,67.0,8.0,25.0,131,217.6,False
2021-22,Waltham Forest,IMD10,Most deprived decile,43.8,0.0,56.2,6,5.1,True
2021-22,Waltham Forest,IMD10,Second least deprived decile,38.7,4.0,57.4,6,15.2,True
2021-22,Waltham Forest,IMD10,Second most deprived decile,53.4,13.9,32.6,53,111.5,False
2021-22,Waltham Forest,IMD10,Third least deprived decile,90.0,0.0,10.0,9,11.3,True
2021-22,Waltham Forest,IMD10,Third most deprived decile,62.1,12.9,25.0,98,158.8,False
2021-22,Wandsworth,IMD10,Fifth least deprived decile,74.7,14.9,10.4,79,188.7,False
2021-22,Wandsworth,IMD10,Fifth most deprived decile,74.6,12.8,12.6,64,123.7,False
2021-22,Wandsworth,IMD10,Fourth least deprived decile,70.0,12.2,17.8,83,184.6,False
2021-22,Wandsworth,IMD10,Fourth most deprived decile,74.3,5.5,20.1,42,109.0,False
2021-22,Wandsworth,IMD10,Least deprived decile,76.6,6.0,17.4,27,61.5,True
2021-22,Wandsworth,IMD10,Second least deprived decile,85.4,7.4,7.2,64,131.3,False
2021-22,Wandsworth,IMD10,Second most deprived decile,76.1,0.0,23.9,16,31.5,True
2021-22,Wandsworth,IMD10,Third least deprived decile,77.0,10.2,12.8,72,136.9,False
2021-22,Wandsworth,IMD10,Third most deprived decile,58.5,12.5,29.0,38,84.5,False
2021-22,Westminster,IMD10,Fifth least deprived decile,80.1,1.0,19.0,45,57.9,False
2021-22,Westminster,IMD10,Fifth most deprived decile,67.7,4.4,28.0,61,103.3,False
2021-22,Westminster,IMD10,Fourth least deprived decile,79.0,9.7,11.3,29,39.0,True
2021-22,Westminster,IMD10,Fourth most deprived decile,72.0,10.6,17.4,56,97.3,False
2021-22,Westminster,IMD10,Least deprived decile,76.3,9.6,14.1,10,19.3,True
2021-22,Westminster,IMD10,Most deprived decile,15.9,19.8,64.3,11,17.9,True
2021-22,Westminster,IMD10,Second least deprived decile,75.1,12.4,12.5,51,101.9,False
2021-22,Westminster,IMD10,Second most deprived decile,70.4,6.9,22.7,57,122.6,False
2021-22,Westminster,IMD10,Third least deprived decile,72.1,8.0,20.0,117,199.2,False
2021-22,Westminster,IMD10,Third most deprived decile,69.9,9.8,20.2,76,125.1,False
2021-22,London,Disab3,Limiting disability,55.3,11.2,33.5,2557,4433.0,False
2021-22,London,Disab3,No disability,69.2,9.7,21.2,10303,17276.5,False
2021-22,London,Disab3,Non-limiting disability,72.5,11.0,16.5,2380,4233.5,False
2021-22,Barking and Dagenham,Disab3,Limiting disability,43.6,3.3,53.1,100,105.3,False
2021-22,Barking and Dagenham,Disab3,No disability,59.5,8.1,32.4,315,390.1,False
2021-22,Barking and Dagenham,Disab3,Non-limiting disability,62.3,9.8,27.9,54,58.6,False
2021-22,Barnet,Disab3,Limiting disability,65.3,9.5,25.2,72,180.1,False
2021-22,Barnet,Disab3,No disability,66.6,11.3,22.2,343,809.0,False
2021-22,Barnet,Disab3,Non-limiting disability,64.7,19.8,15.5,79,226.0,False
2021-22,Bexley,Disab3,Limiting disability,53.3,10.0,36.6,82,127.1,False
2021-22,Bexley,Disab3,No disability,64.8,12.3,22.9,307,476.3,False
2021-22,Bexley,Disab3,Non-limiting disability,68.2,12.1,19.7,63,107.1,False
2021-22,Brent,Disab3,Limiting disability,48.2,12.2,39.6,92,183.1,False
2021-22,Brent,Disab3,No disability,63.0,10.1,27.0,320,624.5,False
2021-22,Brent,Disab3,Non-limiting disability,70.3,11.7,18.0,60,124.2,False
2021-22,Bromley,Disab3,Limiting disability,59.8,7.2,33.0,60,120.0,False
2021-22,Bromley,Disab3,No disability,76.7,7.8,15.5,324,683.8,False
2021-22,Bromley,Disab3,Non-limiting disability,72.0,7.1,20.9,81,198.2,False
2021-22,Camden,Disab3,Limiting disability,61.2,15.5,23.3,74,146.2,False
2021-22,Camden,Disab3,No disability,74.5,8.0,17.4,301,505.4,False
2021-22,Camden,Disab3,Non-limiting disability,76.2,7.4,16.5,84,177.7,False
2021-22,City of London,Disab3,Limiting disability,14.2,4.7,81.2,28,5.2,True
2021-22,City of London,Disab3,No disability,38.1,25.2,36.7,192,26.8,False
2021-22,City of London,Disab3,Non-limiting disability,49.3,7.1,43.5,17,2.9,True
2021-22,Croydon,Disab3,Limiting disability,56.1,14.5,29.3,82,195.5,False
2021-22,Croydon,Disab3,No disability,65.2,9.7,25.0,302,692.4,False
2021-22,Croydon,Disab3,Non-limiting disability,69.3,12.8,17.9,81,199.4,False
2021-22,Ealing,Disab3,Limiting disability,57.7,10.2,32.1,67,150.3,False
2021-22,Ealing,Disab3,No disability,69.0,10.7,20.3,324,725.5,False
2021-22,Ealing,Disab3,Non-limiting disability,74.2,14.5,11.3,66,117.3,False
2021-22,Enfield,Disab3,Limiting disability,52.2,5.6,42.2,79,142.7,False
2021-22,Enfield,Disab3,No disability,64.4,9.2,26.4,303,622.8,False
2021-22,Enfield,Disab3,Non-limiting disability,70.9,12.0,17.2,79,155.5,False
2021-22,Greenwich,Disab3,Limiting disability,46.6,17.8,35.5,74,147.0,False
2021-22,Greenwich,Disab3,No disability,63.9,11.0,25.1,316,525.3,False
2021-22,Greenwich,Disab3,Non-limiting disability,76.0,11.2,12.8,72,132.3,False
2021-22,Hackney,Disab3,Limiting disability,53.5,14.6,31.9,90,160.5,False
2021-22,Hackney,Disab3,No disability,77.3,7.3,15.4,311,516.5,False
2021-22,Hackney,Disab3,Non-limiting disability,69.2,13.2,17.7,61,115.0,False
2021-22,Hammersmith and Fulham,Disab3,Limiting disability,62.6,4.5,32.8,84,90.6,False
2021-22,Hammersmith and Fulham,Disab3,No disability,77.2,7.0,15.8,341,363.7,False
2021-22,Hammersmith and Fulham,Disab3,Non-limiting disability,79.3,7.6,13.1,79,98.6,False
2021-22,Haringey,Disab3,Limiting disability,48.4,10.6,41.0,98,163.4,False
2021-22,Haringey,Disab3,No disability,72.7,12.3,15.1,273,467.6,False
2021-22,Haringey,Disab3,Non-limiting disability,75.8,13.6,10.7,84,132.4,False
2021-22,Harrow,Disab3,Limiting disability,50.1,13.0,36.9,92,144.0,False
2021-22,Harrow,Disab3,No disability,64.1,8.3,27.6,331,474.9,False
2021-22,Harrow,Disab3,Non-limiting disability,73.8,5.2,21.0,62,110.2,False
2021-22,Havering,Disab3,Limiting disability,44.8,10.3,44.9,80,128.9,False
2021-22,Havering,Disab3,No disability,66.8,10.6,22.7,306,481.2,False
2021-22,Havering,Disab3,Non-limiting disability,62.6,10.8,26.6,91,149.7,False
2021-22,Hillingdon,Disab3,Limiting disability,54.3,6.7,39.0,82,153.4,False
2021-22,Hillingdon,Disab3,No disability,66.7,8.3,25.0,316,602.9,False
2021-22,Hillingdon,Disab3,Non-limiting disability,70.8,9.1,20.1,60,130.3,False
2021-22,Hounslow,Disab3,Limiting disability,48.4,8.5,43.0,85,135.1,False
2021-22,Hounslow,Disab3,No disability,63.8,5.9,30.3,300,501.6,False
2021-22,Hounslow,Disab3,Non-limiting disability,61.6,14.6,23.8,71,114.3,False
2021-22,Islington,Disab3,Limiting disability,59.7,12.5,27.8,83,146.3,False
2021-22,Islington,Disab3,No disability,73.7,10.4,15.9,302,457.2,False
2021-22,Islington,Disab3,Non-limiting disability,84.0,9.7,6.3,88,144.1,False
2021-22,Kensington and Chelsea,Disab3,Limiting disability,43.9,19.8,36.3,88,80.2,False
2021-22,Kensington and Chelsea,Disab3,No disability,66.9,12.4,20.7,310,325.7,False
2021-22,Kensington and Chelsea,Disab3,Non-limiting disability,73.6,9.5,16.9,71,68.4,False
2021-22,Kingston upon Thames,Disab3,Limiting disability,57.5,15.8,26.7,82,109.6,False
2021-22,Kingston upon Thames,Disab3,No disability,78.3,10.9,10.8,306,320.8,False
2021-22,Kingston upon Thames,Disab3,Non-limiting disability,85.2,6.9,7.9,81,104.6,False
2021-22,Lambeth,Disab3,Limiting disability,52.4,11.0,36.6,79,175.6,False
2021-22,Lambeth,Disab3,No disability,73.0,8.2,18.8,306,624.9,False
2021-22,Lambeth,Disab3,Non-limiting disability,81.1,8.2,10.6,78,151.1,False
2021-22,Lewisham,Disab3,Limiting disability,62.1,19.9,18.0,76,166.2,False
2021-22,Lewisham,Disab3,No disability,71.2,10.2,18.6,316,542.0,False
2021-22,Lewisham,Disab3,Non-limiting disability,84.9,6.2,8.9,89,151.0,False
2021-22,Merton,Disab3,Limiting disability,46.3,9.2,44.5,67,101.5,False
2021-22,Merton,Disab3,No disability,71.4,6.6,21.9,320,376.0,False
2021-22,Merton,Disab3,Non-limiting disability,77.0,13.7,9.3,73,99.3,False
2021-22,Newham,Disab3,Limiting disability,48.5,12.0,39.6,81,172.5,False
2021-22,Newham,Disab3,No disability,66.3,9.8,23.9,318,670.6,False
2021-22,Newham,Disab3,Non-limiting disability,70.5,14.3,15.2,52,108.0,False
2021-22,Redbridge,Disab3,Limiting disability,53.6,16.8,29.7,72,128.3,False
2021-22,Redbridge,Disab3,No disability,67.3,9.6,23.1,319,603.6,False
2021-22,Redbridge,Disab3,Non-limiting disability,61.5,15.9,22.6,77,140.0,False
2021-22,Richmond upon Thames,Disab3,Limiting disability,51.1,9.6,39.4,68,99.0,False
2021-22,Richmond upon Thames,Disab3,No disability,81.5,8.2,10.3,295,358.5,False
2021-22,Richmond upon Thames,Disab3,Non-limiting disability,76.3,8.0,15.7,85,116.6,False
2021-22,Southwark,Disab3,Limiting disability,71.4,4.9,23.7,74,127.6,False
