id,name,activity,price,location_name,street,locality,postcode,latitude,longitude,price_imputed,activity_type,borough,price_gbp,session_id,provider_group,source_operator,activity_raw,is_free,start_time,end_time,days_of_week,session_count,is_online,url,n_occurrences,street_address,first_session_id,unified_id
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19322,Places Leisure,Places Leisure,Badminton,True,12:30,13:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T13-30-00,V_19322
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19323,Places Leisure,Places Leisure,Badminton,True,12:30,13:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-30T13-30-00,V_19323
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,20.4,V_19324,Places Leisure,Places Leisure,Badminton,False,12:30,13:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T13-30-00,V_19324
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19325,Places Leisure,Places Leisure,Badminton,True,13:00,14:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-27T14-00-00,V_19325
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19326,Places Leisure,Places Leisure,Badminton,True,13:30,14:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T14-30-00,V_19326
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19327,Places Leisure,Places Leisure,Badminton,True,13:30,14:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T14-30-00,V_19327
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19328,Places Leisure,Places Leisure,Badminton,True,13:30,14:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-28T14-30-00,V_19328
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19329,Places Leisure,Places Leisure,Badminton,True,13:30,14:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T14-30-00,V_19329
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19330,Places Leisure,Places Leisure,Badminton,True,13:30,14:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-30T14-30-00,V_19330
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,20.4,V_19331,Places Leisure,Places Leisure,Badminton,False,13:30,14:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T14-30-00,V_19331
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19332,Places Leisure,Places Leisure,Badminton,True,14:00,15:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-27T15-00-00,V_19332
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19333,Places Leisure,Places Leisure,Badminton,True,14:30,15:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T15-30-00,V_19333
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19334,Places Leisure,Places Leisure,Badminton,True,14:30,15:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T15-30-00,V_19334
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19335,Places Leisure,Places Leisure,Badminton,True,14:30,15:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-28T15-30-00,V_19335
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19336,Places Leisure,Places Leisure,Badminton,True,14:30,15:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T15-30-00,V_19336
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19337,Places Leisure,Places Leisure,Badminton,True,14:30,15:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-30T15-30-00,V_19337
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,20.4,V_19338,Places Leisure,Places Leisure,Badminton,False,14:30,15:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T15-30-00,V_19338
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19339,Places Leisure,Places Leisure,Badminton,True,15:00,16:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-27T16-00-00,V_19339
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19340,Places Leisure,Places Leisure,Badminton,True,15:30,16:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T16-30-00,V_19340
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19341,Places Leisure,Places Leisure,Badminton,True,15:30,16:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T16-30-00,V_19341
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19342,Places Leisure,Places Leisure,Badminton,True,15:30,16:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-07-05T16-30-00,V_19342
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19343,Places Leisure,Places Leisure,Badminton,True,15:30,16:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T16-30-00,V_19343
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19344,Places Leisure,Places Leisure,Badminton,True,15:30,16:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-30T16-30-00,V_19344
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,20.4,V_19345,Places Leisure,Places Leisure,Badminton,False,15:30,16:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T16-30-00,V_19345
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19346,Places Leisure,Places Leisure,Badminton,True,16:00,17:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-27T17-00-00,V_19346
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19347,Places Leisure,Places Leisure,Badminton,True,16:30,17:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T17-30-00,V_19347
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19348,Places Leisure,Places Leisure,Badminton,True,16:30,17:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T17-30-00,V_19348
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19349,Places Leisure,Places Leisure,Badminton,True,16:30,17:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-07-05T17-30-00,V_19349
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19350,Places Leisure,Places Leisure,Badminton,True,16:30,17:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T17-30-00,V_19350
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19351,Places Leisure,Places Leisure,Badminton,True,16:30,17:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-30T17-30-00,V_19351
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19352,Places Leisure,Places Leisure,Badminton,False,16:30,17:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T17-30-00,V_19352
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19353,Places Leisure,Places Leisure,Badminton,True,17:00,18:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-07-04T18-00-00,V_19353
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19354,Places Leisure,Places Leisure,Badminton,True,17:30,18:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T18-30-00,V_19354
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19355,Places Leisure,Places Leisure,Badminton,True,17:30,18:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T18-30-00,V_19355
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19356,Places Leisure,Places Leisure,Badminton,True,17:30,18:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-28T18-30-00,V_19356
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19357,Places Leisure,Places Leisure,Badminton,True,17:30,18:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T18-30-00,V_19357
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19358,Places Leisure,Places Leisure,Badminton,True,17:30,18:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-23T18-30-00,V_19358
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19359,Places Leisure,Places Leisure,Badminton,False,17:30,18:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T18-30-00,V_19359
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19360,Places Leisure,Places Leisure,Badminton,True,18:30,19:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T19-30-00,V_19360
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19361,Places Leisure,Places Leisure,Badminton,True,18:30,19:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T19-30-00,V_19361
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19362,Places Leisure,Places Leisure,Badminton,True,18:30,19:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-28T19-30-00,V_19362
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19363,Places Leisure,Places Leisure,Badminton,True,18:30,19:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T19-30-00,V_19363
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19364,Places Leisure,Places Leisure,Badminton,False,18:30,19:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-23T19-30-00,V_19364
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19365,Places Leisure,Places Leisure,Badminton,False,18:30,19:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T19-30-00,V_19365
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19366,Places Leisure,Places Leisure,Badminton,True,19:30,20:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T20-30-00,V_19366
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19367,Places Leisure,Places Leisure,Badminton,True,19:30,20:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T20-30-00,V_19367
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19368,Places Leisure,Places Leisure,Badminton,True,19:30,20:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-28T20-30-00,V_19368
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19369,Places Leisure,Places Leisure,Badminton,True,19:30,20:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T20-30-00,V_19369
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19370,Places Leisure,Places Leisure,Badminton,False,19:30,20:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-30T20-30-00,V_19370
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19371,Places Leisure,Places Leisure,Badminton,False,19:30,20:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T20-30-00,V_19371
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19372,Places Leisure,Places Leisure,Badminton,True,20:30,21:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-26T21-30-00,V_19372
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19373,Places Leisure,Places Leisure,Badminton,True,20:30,21:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-29T21-30-00,V_19373
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,0.0,V_19374,Places Leisure,Places Leisure,Badminton,True,20:30,21:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-25T21-30-00,V_19374
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19375,Places Leisure,Places Leisure,Badminton,False,20:30,21:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-23T21-30-00,V_19375
,Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,23.7,V_19376,Places Leisure,Places Leisure,Badminton,False,20:30,21:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_015A000001_2026-06-24T21-30-00,V_19376
,Badminton Social,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,6.5,V_19377,Places Leisure,Places Leisure,Badminton,False,19:00,21:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160052493,V_19377
,Forever Active Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,6.1,V_19554,Places Leisure,Places Leisure,Badminton,False,08:30,11:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160057511,V_19554
,Forever Active Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,6.1,V_19555,Places Leisure,Places Leisure,Badminton,False,08:30,11:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160057393,V_19555
,Forever Active Badminton,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Racquet Sports,Wandsworth,6.1,V_19556,Places Leisure,Places Leisure,Badminton,False,08:30,11:30,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160057451,V_19556
,Bodycombat,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19383,Places Leisure,Places Leisure,Body Combat™,True,17:30,18:15,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160063276,V_19383
,Bodycombat,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19384,Places Leisure,Places Leisure,Body Combat™,True,18:00,19:00,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160080669,V_19384
,Body Conditioning,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19378,Places Leisure,Places Leisure,Body Conditioning,True,08:30,09:30,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160052320,V_19378
,Body Conditioning,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19379,Places Leisure,Places Leisure,Body Conditioning,True,09:30,10:30,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160065370,V_19379
,Body Conditioning,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19380,Places Leisure,Places Leisure,Body Conditioning,True,10:30,11:30,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160097597,V_19380
,Bodyattack,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19381,Places Leisure,Places Leisure,Bodyattack™,True,18:00,18:45,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160093703,V_19381
,Bodybalance,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19382,Places Leisure,Places Leisure,Bodybalance™,True,19:00,20:00,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,3.0,Greaves Place,PL_00000000000160064616,V_19382
,Bodypump,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19385,Places Leisure,Places Leisure,Bodypump™,True,08:30,09:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160064966,V_19385
,Bodypump,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19386,Places Leisure,Places Leisure,Bodypump™,True,09:15,10:15,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160064209,V_19386
,Bodypump,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19387,Places Leisure,Places Leisure,Bodypump™,True,10:00,11:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160067336,V_19387
,Bodypump,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19388,Places Leisure,Places Leisure,Bodypump™,True,17:00,18:00,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160064326,V_19388
,Bodypump,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19389,Places Leisure,Places Leisure,Bodypump™,True,18:00,18:45,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160068387,V_19389
,Bodypump,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19390,Places Leisure,Places Leisure,Bodypump™,True,18:00,19:00,Tuesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,3.0,Greaves Place,PL_00000000000160064558,V_19390
,Circuits,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19391,Places Leisure,Places Leisure,Circuit Training,True,09:00,10:00,Sunday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160051423,V_19391
,Circuits,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19392,Places Leisure,Places Leisure,Circuit Training,True,10:00,10:45,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,1.0,Greaves Place,PL_00000000000160097306,V_19392
,Circuits,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19393,Places Leisure,Places Leisure,Circuit Training,True,12:00,12:30,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160051839,V_19393
,Circuits,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19394,Places Leisure,Places Leisure,Circuit Training,True,17:30,18:15,Friday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160051254,V_19394
,Circuits,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19395,Places Leisure,Places Leisure,Circuit Training,True,17:30,18:15,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160051188,V_19395
,Circuits,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19396,Places Leisure,Places Leisure,Circuit Training,True,17:30,18:15,Wednesday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160051105,V_19396
,Forever Active Aerobics,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19551,Places Leisure,Places Leisure,General Fitness for Older Adults,True,11:30,12:15,Monday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160066882,V_19551
,Forever Active Aerobics,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19552,Places Leisure,Places Leisure,General Fitness for Older Adults,True,11:30,12:30,Thursday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160065082,V_19552
,L M Core,,,Tooting Leisure Centre,,,SW17 0NE,51.42935379134426,-0.1738680874743549,,Personal Training,Wandsworth,0.0,V_19680,Places Leisure,Places Leisure,Group Exercise,True,07:30,08:00,Saturday,,,https://www.placesleisure.org/centres/tooting-leisure-centre/,2.0,Greaves Place,PL_00000000000160075840,V_19680
