survey_year,geography_level,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress,source_file
2021-22,borough,Haringey,Orient4,Heterosexual or Straight,68.80091392755754,14.136832619323366,17.062253453119087,160.0,242.61449726321516,False,surveydata2122.sav
2021-22,borough,Harrow,Orient4,Bisexual,100.0,0.0,0.0,1.0,2.2773316016214555,True,surveydata2122.sav
2021-22,borough,Harrow,Orient4,Gay or Lesbian,100.0,0.0,0.0,1.0,2.39798969744535,True,surveydata2122.sav
2021-22,borough,Harrow,Orient4,Heterosexual or Straight,63.086073284236456,10.040250886328673,26.873675829434863,175.0,260.8529239767246,False,surveydata2122.sav
2021-22,borough,Harrow,Orient4,Other sexual orientation,100.0,0.0,0.0,2.0,2.9791702548644006,True,surveydata2122.sav
2021-22,borough,Havering,Orient4,Bisexual,87.95981033051694,0.0,12.040189669483063,5.0,4.786430170723638,True,surveydata2122.sav
2021-22,borough,Havering,Orient4,Heterosexual or Straight,53.56006213342091,13.186772871657773,33.25316499492134,181.0,290.57064194145255,False,surveydata2122.sav
2021-22,borough,Havering,Orient4,Other sexual orientation,0.0,0.0,100.0,1.0,2.0216669639069718,True,surveydata2122.sav
2021-22,borough,Hillingdon,Orient4,Gay or Lesbian,100.0,0.0,0.0,2.0,4.666368047142779,True,surveydata2122.sav
2021-22,borough,Hillingdon,Orient4,Heterosexual or Straight,53.82229989273451,8.898996574946628,37.278703532318865,176.0,316.86864664939935,False,surveydata2122.sav
2021-22,borough,Hillingdon,Orient4,Other sexual orientation,100.0,0.0,0.0,2.0,6.222994739881132,True,surveydata2122.sav
2021-22,borough,Hounslow,Orient4,Bisexual,96.4249334325601,0.0,3.575066567439919,5.0,16.91858602900815,True,surveydata2122.sav
2021-22,borough,Hounslow,Orient4,Gay or Lesbian,36.312899534040874,11.077752487390185,52.60934797856894,5.0,4.818281313936222,True,surveydata2122.sav
2021-22,borough,Hounslow,Orient4,Heterosexual or Straight,68.56432341273863,3.73684618266599,27.69883040459538,161.0,271.2360368467953,False,surveydata2122.sav
2021-22,borough,Islington,Orient4,Bisexual,88.64321729840424,0.0,11.356782701595767,5.0,6.480869532031183,True,surveydata2122.sav
2021-22,borough,Islington,Orient4,Gay or Lesbian,80.94191660285121,0.0,19.058083397148774,13.0,20.233157756003067,True,surveydata2122.sav
2021-22,borough,Islington,Orient4,Heterosexual or Straight,73.92083476395835,11.559835897313263,14.519329338728376,171.0,275.96480901278187,False,surveydata2122.sav
2021-22,borough,Islington,Orient4,Other sexual orientation,33.86181828123605,0.0,66.13818171876395,2.0,2.0310789854787146,True,surveydata2122.sav
2021-22,borough,Kensington and Chelsea,Orient4,Bisexual,38.726048812162986,47.57277165014063,13.70117953769639,4.0,2.646784088843062,True,surveydata2122.sav
2021-22,borough,Kensington and Chelsea,Orient4,Gay or Lesbian,58.288994766685285,13.369443778305259,28.34156145500946,8.0,7.555769813621307,True,surveydata2122.sav
2021-22,borough,Kensington and Chelsea,Orient4,Heterosexual or Straight,59.02553019960541,13.832305106616863,27.14216469377771,182.0,194.50743920592902,False,surveydata2122.sav
2021-22,borough,Kensington and Chelsea,Orient4,Other sexual orientation,100.0,0.0,0.0,1.0,1.2039510813262162,True,surveydata2122.sav
2021-22,borough,Kingston upon Thames,Orient4,Bisexual,100.0,0.0,0.0,7.0,11.927063621537162,True,surveydata2122.sav
2021-22,borough,Kingston upon Thames,Orient4,Gay or Lesbian,87.55694640992618,2.5626824691701753,9.880371120903643,5.0,9.830385972671545,True,surveydata2122.sav
2021-22,borough,Kingston upon Thames,Orient4,Heterosexual or Straight,68.81643485327498,14.311738618676006,16.87182652804904,172.0,202.695982049835,False,surveydata2122.sav
2021-22,borough,Kingston upon Thames,Orient4,Other sexual orientation,56.21281790429372,0.0,43.787182095706285,3.0,4.278074076487661,True,surveydata2122.sav
2021-22,borough,Lambeth,Orient4,Bisexual,100.0,0.0,0.0,4.0,9.528752016216938,True,surveydata2122.sav
2021-22,borough,Lambeth,Orient4,Gay or Lesbian,67.45289631828601,14.811785778635159,17.735317903078844,17.0,27.961199045184,True,surveydata2122.sav
2021-22,borough,Lambeth,Orient4,Heterosexual or Straight,71.7878213915112,10.001909787007499,18.210268821481275,158.0,336.7663034626056,False,surveydata2122.sav
2021-22,borough,Lambeth,Orient4,Other sexual orientation,100.0,0.0,0.0,1.0,0.7284324237823689,True,surveydata2122.sav
2021-22,borough,Lewisham,Orient4,Bisexual,65.63495936613324,0.0,34.36504063386675,9.0,15.378055343785391,True,surveydata2122.sav
2021-22,borough,Lewisham,Orient4,Gay or Lesbian,94.44080240943784,3.215692249735379,2.3435053408267925,13.0,21.592136109442297,True,surveydata2122.sav
2021-22,borough,Lewisham,Orient4,Heterosexual or Straight,65.2146309546001,12.719176744376002,22.066192301023886,158.0,319.6360678493213,False,surveydata2122.sav
2021-22,borough,Lewisham,Orient4,Other sexual orientation,100.0,0.0,0.0,1.0,1.8506142034899187,True,surveydata2122.sav
2021-22,borough,Merton,Orient4,Bisexual,100.0,0.0,0.0,4.0,9.5391464258412,True,surveydata2122.sav
2021-22,borough,Merton,Orient4,Gay or Lesbian,74.47647776425528,25.52352223574472,0.0,5.0,5.69363517778445,True,surveydata2122.sav
2021-22,borough,Merton,Orient4,Heterosexual or Straight,65.29943633440858,7.689660712539838,27.0109029530516,166.0,205.24733544322163,False,surveydata2122.sav
2021-22,borough,Newham,Orient4,Bisexual,57.05932149164325,6.611872056506694,36.32880645185004,7.0,13.587470453873575,True,surveydata2122.sav
2021-22,borough,Newham,Orient4,Gay or Lesbian,95.69224776540779,4.307752234592213,0.0,10.0,18.658143578087365,True,surveydata2122.sav
2021-22,borough,Newham,Orient4,Heterosexual or Straight,63.298525739187426,11.954817428460943,24.746656832351633,161.0,327.1673542789489,False,surveydata2122.sav
2021-22,borough,Redbridge,Orient4,Bisexual,46.2096306226818,53.7903693773182,0.0,6.0,9.704786457126366,True,surveydata2122.sav
2021-22,borough,Redbridge,Orient4,Gay or Lesbian,100.0,0.0,0.0,2.0,3.9344807085918676,True,surveydata2122.sav
2021-22,borough,Redbridge,Orient4,Heterosexual or Straight,63.4425684573454,10.556335488191456,26.00109605446313,167.0,349.75609479923963,False,surveydata2122.sav
2021-22,borough,Redbridge,Orient4,Other sexual orientation,100.0,0.0,0.0,1.0,6.014733863231043,True,surveydata2122.sav
2021-22,borough,Richmond upon Thames,Orient4,Bisexual,63.48262685205097,0.0,36.51737314794904,2.0,6.281878109935887,True,surveydata2122.sav
2021-22,borough,Richmond upon Thames,Orient4,Gay or Lesbian,100.0,0.0,0.0,1.0,0.956864926011896,True,surveydata2122.sav
2021-22,borough,Richmond upon Thames,Orient4,Heterosexual or Straight,71.29408468143275,9.57408666502637,19.131828653540868,147.0,197.50912742283617,False,surveydata2122.sav
2021-22,borough,Southwark,Orient4,Bisexual,17.48289945638704,0.0,82.51710054361297,5.0,11.18639437487526,True,surveydata2122.sav
2021-22,borough,Southwark,Orient4,Gay or Lesbian,92.85157760877641,0.0,7.1484223912235825,13.0,23.98520867523884,True,surveydata2122.sav
2021-22,borough,Southwark,Orient4,Heterosexual or Straight,58.426527077485304,14.349923918285729,27.223549004228975,165.0,327.67633087449474,False,surveydata2122.sav
2021-22,borough,Southwark,Orient4,Other sexual orientation,31.05460916111589,0.0,68.94539083888411,2.0,2.2696202279149054,True,surveydata2122.sav
2021-22,borough,Sutton,Orient4,Bisexual,69.8886927343237,0.0,30.111307265676306,4.0,9.486251746594547,True,surveydata2122.sav
2021-22,borough,Sutton,Orient4,Gay or Lesbian,18.410018388386494,0.0,81.58998161161351,2.0,3.9343442103098885,True,surveydata2122.sav
2021-22,borough,Sutton,Orient4,Heterosexual or Straight,67.71662126711222,7.421853255209028,24.861525477678754,162.0,181.49754330251656,False,surveydata2122.sav
2021-22,borough,Tower Hamlets,Orient4,Bisexual,74.95448693362043,3.228729686120234,21.816783380259334,12.0,28.242584167601425,True,surveydata2122.sav
2021-22,borough,Tower Hamlets,Orient4,Gay or Lesbian,92.62563250111445,0.0,7.374367498885547,17.0,29.250960859023806,True,surveydata2122.sav
2021-22,borough,Tower Hamlets,Orient4,Heterosexual or Straight,63.5081471447115,11.112627134259151,25.379225721029343,204.0,395.1390247548662,False,surveydata2122.sav
2021-22,borough,Tower Hamlets,Orient4,Other sexual orientation,100.0,0.0,0.0,1.0,0.38204983498334993,True,surveydata2122.sav
2021-22,borough,Waltham Forest,Orient4,Bisexual,57.97040310434064,0.0,42.029596895659374,4.0,11.001815082598977,True,surveydata2122.sav
2021-22,borough,Waltham Forest,Orient4,Gay or Lesbian,52.8735909545876,22.79196915751647,24.334439887895943,9.0,12.458657892184942,True,surveydata2122.sav
2021-22,borough,Waltham Forest,Orient4,Heterosexual or Straight,68.02999558445575,13.164614219443596,18.805390196100657,156.0,256.18734660488394,False,surveydata2122.sav
2021-22,borough,Waltham Forest,Orient4,Other sexual orientation,76.39545868964882,0.0,23.604541310351188,2.0,2.016743638391132,True,surveydata2122.sav
2021-22,borough,Wandsworth,Orient4,Bisexual,93.86643806805213,6.133561931947861,0.0,10.0,23.798754686452007,True,surveydata2122.sav
2021-22,borough,Wandsworth,Orient4,Gay or Lesbian,59.64478888866673,15.625368484888075,24.72984262644517,13.0,29.938567755351453,True,surveydata2122.sav
2021-22,borough,Wandsworth,Orient4,Heterosexual or Straight,81.69323292098738,4.58203603557909,13.724731043433527,160.0,354.5150418894244,False,surveydata2122.sav
2021-22,borough,Wandsworth,Orient4,Other sexual orientation,100.0,0.0,0.0,1.0,6.994891427532415,True,surveydata2122.sav
2021-22,borough,Westminster,Orient4,Bisexual,91.43884804350449,8.561151956495497,0.0,9.0,15.90775927750749,True,surveydata2122.sav
2021-22,borough,Westminster,Orient4,Gay or Lesbian,83.68361050746475,0.0,16.316389492535258,12.0,20.59004023708174,True,surveydata2122.sav
2021-22,borough,Westminster,Orient4,Heterosexual or Straight,66.71762544112583,8.090403719205138,25.191970839669004,170.0,297.2497684128333,False,surveydata2122.sav
2021-22,borough,Westminster,Orient4,Other sexual orientation,0.0,100.0,0.0,1.0,0.5588587416872074,True,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Any other religion,100.0,0.0,0.0,2.0,1.6110420257509106,True,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Buddhist,33.59254765062048,0.0,66.40745234937951,2.0,1.81700919672285,True,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Christian,55.41163747176626,11.838078528099407,32.750284000134336,74.0,102.89438823668851,False,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Hindu,86.29011181683298,0.0,13.709888183167035,14.0,18.519756976426734,True,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Jewish,0.0,0.0,100.0,1.0,1.7026129012694748,True,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Muslim,42.26820502128273,16.73037464037221,41.00142033834505,43.0,65.30946357302994,False,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,No religion,60.64337918554609,10.748443705327562,28.60817710912637,34.0,43.04559469199104,False,surveydata2122.sav
2021-22,borough,Barking and Dagenham,Relig7,Sikh,81.7521619158269,18.247838084173086,0.0,5.0,3.386991690109191,True,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Any other religion,25.965149091937896,0.0,74.0348509080621,6.0,11.725620197779568,True,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Buddhist,43.45513327275117,24.67395330837599,31.87091341887284,3.0,10.217837716991326,True,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Christian,61.221054129682365,19.08342618283665,19.695519687480992,64.0,172.37447846033206,False,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Hindu,64.17025902013862,26.20658580729246,9.623155172568925,13.0,30.182495655594128,True,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Jewish,61.47786562233176,15.167526542150355,23.354607835517893,32.0,63.603924785909015,False,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Muslim,11.407458113971822,0.0,88.59254188602816,6.0,20.019068105999015,True,surveydata2122.sav
2021-22,borough,Barnet,Relig7,No religion,77.24648795834415,4.676293065009118,18.077218976646726,55.0,134.69305162840737,False,surveydata2122.sav
2021-22,borough,Barnet,Relig7,Sikh,0.0,100.0,0.0,1.0,1.7064318543116672,True,surveydata2122.sav
2021-22,borough,Bexley,Relig7,Any other religion,0.0,0.0,100.0,1.0,1.3766177320663537,True,surveydata2122.sav
2021-22,borough,Bexley,Relig7,Buddhist,100.0,0.0,0.0,2.0,2.9314896264046064,True,surveydata2122.sav
2021-22,borough,Bexley,Relig7,Christian,64.29107248874041,11.715924857201678,23.9930026540579,89.0,154.64370045037163,False,surveydata2122.sav
2021-22,borough,Bexley,Relig7,Hindu,89.50603421244364,0.0,10.493965787556354,9.0,13.565281915781478,True,surveydata2122.sav
2021-22,borough,Bexley,Relig7,Muslim,49.6939946073649,7.045684904831662,43.260320487803426,9.0,14.453945407441244,True,surveydata2122.sav
2021-22,borough,Bexley,Relig7,No religion,64.1426979490951,5.248128577509627,30.609173473395295,57.0,91.39976171473076,False,surveydata2122.sav
2021-22,borough,Bexley,Relig7,Sikh,0.0,0.0,100.0,2.0,2.374656716831662,True,surveydata2122.sav
2021-22,borough,Brent,Relig7,Any other religion,13.22476369141808,0.0,86.77523630858191,6.0,9.701433366288555,True,surveydata2122.sav
2021-22,borough,Brent,Relig7,Buddhist,100.0,0.0,0.0,1.0,0.611343266556363,True,surveydata2122.sav
2021-22,borough,Brent,Relig7,Christian,51.99796926972946,9.992001265830801,38.01002946443973,56.0,107.10349243334343,False,surveydata2122.sav
2021-22,borough,Brent,Relig7,Hindu,59.921934682675335,11.71567457222181,28.36239074510286,39.0,96.11088305836665,False,surveydata2122.sav
2021-22,borough,Brent,Relig7,Jewish,85.37974280263737,14.620257197362626,0.0,2.0,6.660924053770038,True,surveydata2122.sav
2021-22,borough,Brent,Relig7,Muslim,38.349712603274824,20.981300985632604,40.668986411092575,31.0,76.95919284446,False,surveydata2122.sav
2021-22,borough,Brent,Relig7,No religion,71.59827215735056,7.956341308963247,20.44538653368619,50.0,103.75077830986183,False,surveydata2122.sav
2021-22,borough,Brent,Relig7,Sikh,0.0,0.0,100.0,1.0,1.3803904922037606,True,surveydata2122.sav
2021-22,borough,Bromley,Relig7,Any other religion,100.0,0.0,0.0,1.0,1.315973387329804,True,surveydata2122.sav
2021-22,borough,Bromley,Relig7,Christian,69.47255346491386,3.143569871845698,27.383876663240464,81.0,182.3654465422958,False,surveydata2122.sav
2021-22,borough,Bromley,Relig7,Hindu,100.0,0.0,0.0,3.0,7.440262613839778,True,surveydata2122.sav
2021-22,borough,Bromley,Relig7,Muslim,100.0,0.0,0.0,4.0,13.706898109113297,True,surveydata2122.sav
2021-22,borough,Bromley,Relig7,No religion,73.89366561012825,12.589474847597115,13.51685954227464,79.0,155.03226322816536,False,surveydata2122.sav
2021-22,borough,Camden,Relig7,Any other religion,100.0,0.0,0.0,3.0,4.887021209417886,True,surveydata2122.sav
2021-22,borough,Camden,Relig7,Buddhist,43.927907146634396,29.264766871794727,26.807325981570855,3.0,4.030901451720203,True,surveydata2122.sav
2021-22,borough,Camden,Relig7,Christian,64.73569107016546,10.47040094724022,24.793907982594305,53.0,99.71949111193905,False,surveydata2122.sav
2021-22,borough,Camden,Relig7,Hindu,38.20542498885804,0.0,61.79457501114195,2.0,2.149997906858047,True,surveydata2122.sav
2021-22,borough,Camden,Relig7,Jewish,33.819724032806796,50.290654988525176,15.889620978668024,4.0,8.60389610779702,True,surveydata2122.sav
2021-22,borough,Camden,Relig7,Muslim,23.882118938095843,7.793056009613481,68.32482505229068,7.0,25.19251613624871,True,surveydata2122.sav
2021-22,borough,Camden,Relig7,No religion,77.27355997918247,8.763088029320784,13.963351991496745,92.0,146.3693840383268,False,surveydata2122.sav
2021-22,borough,City of London,Relig7,Buddhist,0.0,0.0,100.0,1.0,0.11612113953082966,True,surveydata2122.sav
2021-22,borough,City of London,Relig7,Christian,11.942523390857614,28.79727435642615,59.26020225271624,87.0,13.136753273413026,False,surveydata2122.sav
2021-22,borough,City of London,Relig7,Jewish,100.0,0.0,0.0,1.0,0.09160526034195886,True,surveydata2122.sav
2021-22,borough,City of London,Relig7,No religion,69.14906502888707,17.085203112086415,13.76573185902652,35.0,4.949458807482866,False,surveydata2122.sav
2021-22,borough,Croydon,Relig7,Any other religion,24.138340584996254,0.0,75.86165941500374,4.0,19.586906034768315,True,surveydata2122.sav
2021-22,borough,Croydon,Relig7,Buddhist,64.92362263654597,0.0,35.07637736345402,2.0,6.085321765333568,True,surveydata2122.sav
2021-22,borough,Croydon,Relig7,Christian,59.519185900218986,17.01470250260434,23.466111597176685,66.0,153.88900747425566,False,surveydata2122.sav
2021-22,borough,Croydon,Relig7,Hindu,59.78996863974402,19.86991399188201,20.340117368373967,13.0,25.623753629686263,True,surveydata2122.sav
2021-22,borough,Croydon,Relig7,Jewish,100.0,0.0,0.0,1.0,2.598374824443902,True,surveydata2122.sav
2021-22,borough,Croydon,Relig7,Muslim,42.14199369621651,18.24607153691396,39.611934766869524,10.0,27.57618520287057,True,surveydata2122.sav
2021-22,borough,Croydon,Relig7,No religion,68.32876482246695,11.12333590524194,20.547899272291108,82.0,188.824565854453,False,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Any other religion,74.49508736025344,25.504912639746564,0.0,4.0,8.125776093566259,True,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Buddhist,100.0,0.0,0.0,1.0,1.2073750204601732,True,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Christian,54.49725978301391,11.649565179533692,33.853175037452395,58.0,126.0587321116705,False,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Hindu,59.967647824829406,25.360842334382262,14.671509840788325,12.0,32.82413319776844,True,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Jewish,0.0,100.0,0.0,1.0,1.2936275143872422,True,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Muslim,62.51150461399676,14.94638139764059,22.54211398836266,22.0,61.13027965510764,True,surveydata2122.sav
2021-22,borough,Ealing,Relig7,No religion,64.04948221121406,20.378973235317666,15.57154455346826,52.0,84.39403323897606,False,surveydata2122.sav
2021-22,borough,Ealing,Relig7,Sikh,66.59732076905205,0.0,33.40267923094795,7.0,25.448852201482687,True,surveydata2122.sav
2021-22,borough,Enfield,Relig7,Any other religion,0.0,45.46787099665054,54.53212900334946,4.0,8.658269336354275,True,surveydata2122.sav
2021-22,borough,Enfield,Relig7,Christian,70.02389767578214,5.656700473002942,24.319401851214913,82.0,162.92991097973288,False,surveydata2122.sav
2021-22,borough,Enfield,Relig7,Hindu,12.360696400211022,16.863048170198677,70.77625542959031,5.0,9.93793200462046,True,surveydata2122.sav
2021-22,borough,Enfield,Relig7,Jewish,51.862986101278565,0.0,48.137013898721435,3.0,3.7744612541329943,True,surveydata2122.sav
2021-22,borough,Enfield,Relig7,Muslim,45.997561900746106,3.80298573808698,50.199452361166905,20.0,52.19472875209262,True,surveydata2122.sav
2021-22,borough,Enfield,Relig7,No religion,74.18284031212065,7.034689693229092,18.78246999465027,53.0,103.51724481130957,False,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Any other religion,86.74201223941752,13.257987760582482,0.0,4.0,5.030395819809978,True,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Buddhist,39.4462515722264,19.61740259841327,40.936345829360334,4.0,7.104844209629523,True,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Christian,51.20614604904019,13.245984642469768,35.54786930849004,65.0,118.86130955645811,False,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Hindu,35.20731632321875,0.0,64.79268367678127,8.0,21.36796205228291,True,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Jewish,100.0,0.0,0.0,3.0,4.056230792349956,True,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Muslim,49.8642124274559,9.182407431217348,40.953380141326775,7.0,10.700821348031972,True,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,No religion,65.67011754907547,14.410184778490759,19.919697672433788,76.0,118.82488612844516,False,surveydata2122.sav
2021-22,borough,Greenwich,Relig7,Sikh,100.0,0.0,0.0,2.0,7.790013865506351,True,surveydata2122.sav
2021-22,borough,Hackney,Relig7,Any other religion,100.0,0.0,0.0,2.0,3.588996714457014,True,surveydata2122.sav
2021-22,borough,Hackney,Relig7,Buddhist,100.0,0.0,0.0,2.0,3.1273903513982595,True,surveydata2122.sav
2021-22,borough,Hackney,Relig7,Christian,60.81247548630997,20.71213950089837,18.475385012791648,56.0,89.44176604764155,False,surveydata2122.sav
2021-22,borough,Hackney,Relig7,Hindu,54.019866535494366,0.0,45.980133464505634,2.0,3.5828697148772037,True,surveydata2122.sav
2021-22,borough,Hackney,Relig7,Jewish,100.0,0.0,0.0,1.0,3.952685827725952,True,surveydata2122.sav
2021-22,borough,Hackney,Relig7,Muslim,69.22241796049374,0.0,30.777582039506264,13.0,26.650811817681856,True,surveydata2122.sav
2021-22,borough,Hackney,Relig7,No religion,82.26325586701047,6.536544770577282,11.200199362412256,108.0,175.42100069709414,False,surveydata2122.sav
2021-22,borough,Hammersmith and Fulham,Relig7,Any other religion,92.74075061265474,7.259249387345269,0.0,5.0,8.148575084609252,True,surveydata2122.sav
2021-22,borough,Hammersmith and Fulham,Relig7,Buddhist,57.35112561306994,0.0,42.64887438693005,3.0,4.087312622557647,True,surveydata2122.sav
2021-22,borough,Hammersmith and Fulham,Relig7,Christian,85.873051930919,2.211329539250364,11.91561852983066,75.0,83.23607109740846,False,surveydata2122.sav
2021-22,borough,Hammersmith and Fulham,Relig7,Hindu,51.6862006958697,48.313799304130306,0.0,3.0,3.038423325758517,True,surveydata2122.sav
2021-22,borough,Hammersmith and Fulham,Relig7,Muslim,53.100967297089454,1.4382640690597617,45.4607686338508,16.0,20.067350958720873,True,surveydata2122.sav
2021-22,borough,Hammersmith and Fulham,Relig7,No religion,75.8901263937705,10.946791649944704,13.163081956284797,73.0,79.30740697635665,False,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Any other religion,100.0,0.0,0.0,1.0,1.3020890092732054,True,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Buddhist,100.0,0.0,0.0,1.0,1.5081463096330991,True,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Christian,73.17661316513994,18.229590492435342,8.593796342424717,45.0,73.1910669609577,False,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Hindu,100.0,0.0,0.0,2.0,7.776745235594798,True,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Jewish,80.78055276798834,0.0,19.219447232011653,5.0,5.6803179497891225,True,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Muslim,42.69742220689822,11.406390184860909,45.89618760824089,15.0,28.432075730662433,True,surveydata2122.sav
2021-22,borough,Haringey,Relig7,No religion,70.25871325149082,13.644415899034406,16.096870849474783,102.0,150.71386028233593,False,surveydata2122.sav
2021-22,borough,Haringey,Relig7,Sikh,100.0,0.0,0.0,1.0,2.4173511458040204,True,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Any other religion,57.695210903142055,4.115784983518603,38.18900411333935,12.0,14.772533278506678,True,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Buddhist,0.0,0.0,100.0,2.0,1.5049819180580948,True,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Christian,71.7281545853539,6.82408435488542,21.447761059760648,52.0,67.38046093147214,False,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Hindu,60.4459273151882,7.446791631792539,32.10728105301928,53.0,90.18498451241416,False,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Jewish,49.48981304976252,10.070005834156126,40.440181116081355,7.0,8.905056850467217,True,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Muslim,43.931394973419664,33.01504023571364,23.053564790866673,20.0,33.33809913397363,True,surveydata2122.sav
2021-22,borough,Harrow,Relig7,No religion,84.58169044799804,7.509713669669268,7.908595882332705,29.0,49.111782000307024,True,surveydata2122.sav
2021-22,borough,Harrow,Relig7,Sikh,100.0,0.0,0.0,3.0,3.958352298748927,True,surveydata2122.sav
2021-22,borough,Havering,Relig7,Any other religion,72.95346927519454,0.0,27.046530724805468,3.0,2.130754871359321,True,surveydata2122.sav
2021-22,borough,Havering,Relig7,Buddhist,100.0,0.0,0.0,1.0,1.0753493140693562,True,surveydata2122.sav
2021-22,borough,Havering,Relig7,Christian,52.90292874008541,19.119278549790174,27.977792710124426,88.0,138.650840765996,False,surveydata2122.sav
2021-22,borough,Havering,Relig7,Hindu,54.06213591662215,12.318730720866874,33.61913336251098,10.0,23.931368199671287,True,surveydata2122.sav
2021-22,borough,Havering,Relig7,Jewish,100.0,0.0,0.0,1.0,1.5699953175302859,True,surveydata2122.sav
2021-22,borough,Havering,Relig7,Muslim,9.416583267152204,0.0,90.5834167328478,10.0,30.88829709202514,True,surveydata2122.sav
2021-22,borough,Havering,Relig7,No religion,57.58266873912816,9.46068102229893,32.95665023857292,64.0,88.57641928694582,False,surveydata2122.sav
2021-22,borough,Havering,Relig7,Sikh,59.6953959392861,0.0,40.304604060713906,3.0,7.703020750481373,True,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Any other religion,50.135432144932814,0.0,49.864567855067186,2.0,5.514314801411543,True,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Buddhist,62.69530830138139,0.0,37.3046916986186,4.0,9.509929512582,True,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Christian,44.52518327087928,14.170527225699168,41.30428950342153,76.0,117.48828269061791,False,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Hindu,45.54233782422371,0.0,54.45766217577629,19.0,37.79288271691965,True,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Jewish,0.0,100.0,0.0,2.0,2.0028665262915304,True,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Muslim,34.04424616371336,7.196345506957582,58.75940832932904,17.0,38.179090127213925,True,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,No religion,76.19966073439063,5.038815723122473,18.761523542486888,47.0,96.86899487233589,False,surveydata2122.sav
2021-22,borough,Hillingdon,Relig7,Sikh,79.17196433246782,0.0,20.828035667532184,5.0,5.643408894083295,True,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,Any other religion,100.0,0.0,0.0,2.0,8.724626816886415,True,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,Buddhist,89.8790526681814,10.120947331818583,0.0,4.0,10.586060146126083,True,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,Christian,65.83356199715668,3.507855640104016,30.658582362739295,79.0,123.32419024026998,False,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,Hindu,67.83805501187705,12.461791121421577,19.700153866701363,13.0,20.993448373291617,True,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,Muslim,68.81567698941828,9.33369608815474,21.850626922426976,16.0,39.140771789350424,True,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,No religion,77.31400408445496,2.786395692474578,19.89960022307046,43.0,58.09318293032176,False,surveydata2122.sav
2021-22,borough,Hounslow,Relig7,Sikh,30.193924338393092,0.0,69.8060756616069,9.0,24.812872403508386,True,surveydata2122.sav
2021-22,borough,Islington,Relig7,Any other religion,0.0,0.0,100.0,1.0,1.0144103888054068,True,surveydata2122.sav
2021-22,borough,Islington,Relig7,Buddhist,62.11884353534746,0.0,37.88115646465254,2.0,1.8282031506270118,True,surveydata2122.sav
2021-22,borough,Islington,Relig7,Christian,74.48210089782822,7.813559573214109,17.70433952895769,58.0,77.64356280867888,False,surveydata2122.sav
